'Time','II','AVR','V','RESP','PLETH','ABP'
'[14:53:38.352]',0.189,0.731,0.725,0.217,0.266,141.982
'[14:53:38.360]',0.215,0.700,0.722,0.239,0.263,147.458
'[14:53:38.368]',0.234,0.690,0.731,0.255,0.260,151.956
'[14:53:38.376]',0.291,0.651,0.722,0.272,0.257,155.476
'[14:53:38.384]',0.301,0.641,0.696,0.284,0.256,157.823
'[14:53:38.392]',0.314,0.635,0.655,0.297,0.255,159.583
'[14:53:38.400]',0.320,0.629,0.584,0.308,0.253,160.756
'[14:53:38.408]',0.311,0.629,0.516,0.318,0.251,161.734
'[14:53:38.416]',0.291,0.641,0.449,0.327,0.249,162.125
'[14:53:38.424]',0.279,0.641,0.404,0.337,0.247,162.321
'[14:53:38.432]',0.250,0.665,0.371,0.347,0.245,162.516
'[14:53:38.440]',0.246,0.671,0.339,0.357,0.244,162.321
'[14:53:38.448]',0.234,0.665,0.324,0.366,0.243,161.930
'[14:53:38.456]',0.230,0.680,0.329,0.375,0.241,160.952
'[14:53:38.464]',0.215,0.676,0.329,0.385,0.240,159.778
'[14:53:38.472]',0.230,0.686,0.324,0.394,0.239,158.409
'[14:53:38.480]',0.215,0.676,0.320,0.403,0.239,156.649
'[14:53:38.488]',0.211,0.696,0.320,0.412,0.239,154.303
'[14:53:38.496]',0.205,0.686,0.324,0.418,0.239,151.565
'[14:53:38.504]',0.215,0.696,0.320,0.426,0.240,148.240
'[14:53:38.512]',0.225,0.690,0.320,0.433,0.243,144.133
'[14:53:38.520]',0.230,0.696,0.324,0.440,0.248,139.635
'[14:53:38.528]',0.205,0.696,0.329,0.446,0.258,134.746
'[14:53:38.536]',0.189,0.706,0.310,0.453,0.271,129.074
'[14:53:38.544]',0.215,0.686,0.284,0.459,0.288,123.012
'[14:53:38.552]',0.195,0.706,0.294,0.466,0.310,116.949
'[14:53:38.560]',0.201,0.700,0.284,0.474,0.335,111.473
'[14:53:38.568]',0.195,0.706,0.300,0.482,0.364,107.562
'[14:53:38.576]',0.189,0.700,0.324,0.490,0.393,105.606
'[14:53:38.584]',0.205,0.690,0.335,0.499,0.422,104.433
'[14:53:38.592]',0.215,0.686,0.345,0.508,0.449,102.868
'[14:53:38.600]',0.201,0.700,0.384,0.518,0.471,100.130
'[14:53:38.608]',0.215,0.686,0.490,0.529,0.495,97.197
'[14:53:38.616]',0.311,0.641,0.876,0.541,0.518,94.655
'[14:53:38.624]',0.596,0.480,1.006,0.554,0.540,92.699
'[14:53:38.632]',0.945,0.259,-0.076,0.567,0.560,90.939
'[14:53:38.640]',1.119,0.124,-0.502,0.581,0.579,89.179
'[14:53:38.648]',1.010,0.114,-0.502,0.594,0.594,87.810
'[14:53:38.656]',0.695,0.365,-0.502,0.608,0.609,86.441
'[14:53:38.664]',0.400,0.580,-0.502,0.621,0.622,85.072
'[14:53:38.672]',0.041,0.796,-0.502,0.633,0.633,83.703
'[14:53:38.680]',-0.148,0.937,-0.157,0.645,0.643,82.334
'[14:53:38.688]',-0.100,0.902,0.320,0.656,0.651,80.965
'[14:53:38.696]',-0.039,0.851,0.506,0.667,0.657,79.596
'[14:53:38.704]',-0.004,0.835,0.565,0.676,0.662,78.227
'[14:53:38.712]',0.006,0.822,0.584,0.686,0.666,77.054
'[14:53:38.720]',0.016,0.825,0.606,0.695,0.669,76.076
'[14:53:38.728]',0.035,0.806,0.600,0.705,0.671,75.098
'[14:53:38.736]',0.020,0.816,0.606,0.716,0.672,74.120
'[14:53:38.744]',0.041,0.800,0.606,0.727,0.670,73.338
'[14:53:38.752]',0.025,0.812,0.606,0.740,0.667,72.555
'[14:53:38.760]',0.035,0.800,0.600,0.753,0.661,71.773
'[14:53:38.768]',0.031,0.796,0.596,0.766,0.653,70.991
'[14:53:38.776]',0.041,0.800,0.620,0.780,0.644,70.013
'[14:53:38.784]',0.020,0.816,0.625,0.795,0.633,69.035
'[14:53:38.792]',0.045,0.796,0.610,0.808,0.622,68.253
'[14:53:38.800]',0.035,0.796,0.606,0.822,0.610,67.471
'[14:53:38.808]',0.035,0.790,0.625,0.836,0.599,67.275
'[14:53:38.816]',0.041,0.796,0.645,0.848,0.587,67.080
'[14:53:38.824]',0.045,0.790,0.676,0.862,0.576,66.884
'[14:53:38.832]',0.051,0.786,0.700,0.875,0.565,67.080
'[14:53:38.840]',0.055,0.790,0.735,0.888,0.554,68.253
'[14:53:38.848]',0.064,0.780,0.761,0.901,0.544,71.578
'[14:53:38.856]',0.064,0.776,0.790,0.914,0.535,77.054
'[14:53:38.864]',0.090,0.767,0.816,0.927,0.525,83.703
'[14:53:38.872]',0.111,0.751,0.835,0.939,0.516,89.961
'[14:53:38.880]',0.145,0.731,0.835,0.951,0.507,95.632
'[14:53:38.888]',0.180,0.710,0.861,0.963,0.498,100.913
'[14:53:38.896]',0.201,0.696,0.867,0.971,0.488,105.997
'[14:53:38.904]',0.225,0.686,0.822,0.979,0.479,111.082
'[14:53:38.912]',0.279,0.651,0.751,0.985,0.470,115.580
'[14:53:38.920]',0.279,0.655,0.655,0.991,0.461,119.492
'[14:53:38.928]',0.275,0.651,0.565,0.995,0.452,123.207
'[14:53:38.936]',0.270,0.651,0.484,1.000,0.442,126.141
'[14:53:38.944]',0.246,0.671,0.429,1.000,0.432,128.488
'[14:53:38.952]',0.225,0.686,0.394,1.000,0.423,130.052
'[14:53:38.960]',0.230,0.676,0.365,1.000,0.413,130.835
'[14:53:38.968]',0.221,0.690,0.355,1.000,0.405,131.226
'[14:53:38.976]',0.230,0.696,0.355,1.000,0.397,131.030
'[14:53:38.984]',0.211,0.700,0.349,1.000,0.388,130.248
'[14:53:38.992]',0.221,0.690,0.355,1.000,0.379,128.683
'[14:53:39.000]',0.215,0.696,0.365,1.000,0.370,126.728
'[14:53:39.008]',0.211,0.696,0.365,1.000,0.364,123.990
'[14:53:39.016]',0.215,0.696,0.365,1.000,0.357,120.665
'[14:53:39.024]',0.230,0.676,0.365,1.000,0.350,116.754
'[14:53:39.032]',0.225,0.680,0.375,1.000,0.343,112.060
'[14:53:39.040]',0.230,0.686,0.390,1.000,0.336,107.171
'[14:53:39.048]',0.205,0.680,0.394,1.000,0.329,101.891
'[14:53:39.056]',0.195,0.700,0.404,1.000,0.325,97.001
'[14:53:39.064]',0.201,0.696,0.400,1.000,0.321,93.286
'[14:53:39.072]',0.211,0.690,0.404,1.000,0.319,91.134
'[14:53:39.080]',0.205,0.696,0.390,1.000,0.320,90.352
'[14:53:39.088]',0.195,0.690,0.375,1.000,0.323,89.961
'[14:53:39.096]',0.205,0.690,0.365,1.000,0.328,88.592
'[14:53:39.104]',0.201,0.700,0.359,1.000,0.337,86.441
'[14:53:39.112]',0.211,0.690,0.345,1.000,0.348,84.289
'[14:53:39.120]',0.211,0.696,0.345,1.000,0.359,82.725
'[14:53:39.128]',0.205,0.690,0.345,1.000,0.373,81.356
'[14:53:39.136]',0.201,0.700,0.335,1.000,0.390,79.987
'[14:53:39.144]',0.211,0.690,0.335,1.000,0.408,78.618
'[14:53:39.152]',0.211,0.696,0.335,1.000,0.425,77.640
'[14:53:39.160]',0.205,0.690,0.324,1.000,0.442,76.662
'[14:53:39.168]',0.195,0.706,0.329,1.000,0.457,75.685
'[14:53:39.176]',0.195,0.706,0.324,1.000,0.471,74.707
'[14:53:39.184]',0.186,0.710,0.320,1.000,0.484,73.729
'[14:53:39.192]',0.189,0.700,0.324,1.000,0.494,72.751
'[14:53:39.200]',0.186,0.710,0.324,1.000,0.501,71.773
'[14:53:39.208]',0.195,0.700,0.324,1.000,0.507,70.795
'[14:53:39.216]',0.186,0.710,0.324,1.000,0.512,70.013
'[14:53:39.224]',0.180,0.700,0.324,1.000,0.514,69.231
'[14:53:39.232]',0.176,0.710,0.324,1.000,0.516,68.449
'[14:53:39.240]',0.180,0.706,0.339,1.000,0.517,67.862
'[14:53:39.248]',0.166,0.716,0.324,1.000,0.516,67.080
'[14:53:39.256]',0.160,0.716,0.310,1.000,0.514,66.297
'[14:53:39.264]',0.156,0.725,0.294,1.000,0.510,65.515
'[14:53:39.272]',0.160,0.716,0.290,1.000,0.504,64.733
'[14:53:39.280]',0.170,0.722,0.290,1.000,0.499,64.146
'[14:53:39.288]',0.166,0.710,0.284,1.000,0.492,63.364
'[14:53:39.296]',0.170,0.706,0.275,1.000,0.484,62.777
'[14:53:39.304]',0.160,0.725,0.269,1.000,0.476,62.190
'[14:53:39.312]',0.150,0.722,0.265,1.000,0.467,61.604
'[14:53:39.320]',0.150,0.725,0.259,1.000,0.460,61.017
'[14:53:39.328]',0.160,0.722,0.265,1.000,0.454,60.430
'[14:53:39.336]',0.156,0.725,0.269,1.000,0.447,60.039
'[14:53:39.344]',0.156,0.722,0.269,1.000,0.440,59.452
'[14:53:39.352]',0.150,0.725,0.269,1.000,0.433,58.866
'[14:53:39.360]',0.166,0.722,0.275,0.998,0.426,58.475
'[14:53:39.368]',0.170,0.710,0.275,0.995,0.420,58.083
'[14:53:39.376]',0.170,0.716,0.278,0.987,0.413,57.497
'[14:53:39.384]',0.160,0.725,0.275,0.980,0.407,56.910
'[14:53:39.392]',0.170,0.710,0.275,0.973,0.401,56.519
'[14:53:39.400]',0.160,0.725,0.284,0.966,0.394,56.128
'[14:53:39.408]',0.166,0.716,0.290,0.958,0.387,55.541
'[14:53:39.416]',0.150,0.722,0.294,0.950,0.380,55.150
'[14:53:39.424]',0.160,0.716,0.294,0.941,0.374,54.759
'[14:53:39.432]',0.156,0.725,0.294,0.933,0.367,54.368
'[14:53:39.440]',0.156,0.725,0.335,0.925,0.361,53.977
'[14:53:39.448]',0.170,0.722,0.420,0.918,0.356,53.585
'[14:53:39.456]',0.279,0.661,0.710,0.911,0.349,53.194
'[14:53:39.464]',0.520,0.520,0.886,0.904,0.342,52.803
'[14:53:39.472]',0.760,0.345,-0.137,0.898,0.335,52.608
'[14:53:39.480]',0.984,0.169,-0.502,0.892,0.328,52.216
'[14:53:39.488]',1.035,0.133,-0.502,0.887,0.322,52.021
'[14:53:39.496]',0.715,0.335,-0.502,0.881,0.315,51.630
'[14:53:39.504]',0.221,0.641,-0.502,0.875,0.309,51.434
'[14:53:39.512]',-0.199,0.916,-0.502,0.868,0.303,51.043
'[14:53:39.520]',-0.240,0.957,-0.073,0.861,0.298,50.652
'[14:53:39.528]',-0.090,0.890,0.380,0.855,0.294,50.456
'[14:53:39.536]',-0.029,0.845,0.551,0.848,0.291,50.065
'[14:53:39.544]',-0.014,0.831,0.610,0.841,0.289,49.870
'[14:53:39.552]',-0.020,0.835,0.635,0.833,0.287,49.479
'[14:53:39.560]',-0.004,0.822,0.651,0.826,0.284,49.283
'[14:53:39.568]',-0.025,0.835,0.651,0.820,0.283,49.087
'[14:53:39.576]',-0.010,0.822,0.661,0.814,0.281,48.892
'[14:53:39.584]',-0.010,0.825,0.671,0.809,0.278,48.892
'[14:53:39.592]',-0.004,0.816,0.671,0.804,0.276,48.696
'[14:53:39.600]',-0.020,0.835,0.671,0.799,0.275,48.892
'[14:53:39.608]',-0.025,0.825,0.655,0.793,0.273,48.892
'[14:53:39.616]',-0.035,0.845,0.651,0.786,0.271,49.087
'[14:53:39.624]',-0.029,0.841,0.651,0.780,0.270,49.283
'[14:53:39.632]',-0.045,0.857,0.645,0.772,0.269,49.870
'[14:53:39.640]',-0.029,0.845,0.651,0.765,0.269,51.434
'[14:53:39.648]',-0.045,0.857,0.661,0.758,0.269,55.346
'[14:53:39.656]',-0.025,0.841,0.665,0.749,0.269,63.364
'[14:53:39.664]',-0.004,0.835,0.671,0.741,0.269,77.249
'[14:53:39.672]',0.010,0.841,0.680,0.734,0.268,93.481
'[14:53:39.680]',0.025,0.825,0.690,0.726,0.268,108.149
'[14:53:39.688]',0.041,0.816,0.706,0.719,0.267,118.905
'[14:53:39.696]',0.045,0.806,0.722,0.716,0.266,127.705
'[14:53:39.704]',0.061,0.812,0.735,0.711,0.266,136.506
'[14:53:39.712]',0.070,0.796,0.751,0.708,0.265,145.111
'[14:53:39.720]',0.090,0.786,0.771,0.704,0.264,152.738
'[14:53:39.728]',0.115,0.776,0.790,0.697,0.264,159.192
'[14:53:39.736]',0.131,0.780,0.800,0.691,0.265,164.863
'[14:53:39.744]',0.170,0.745,0.812,0.680,0.266,169.361
'[14:53:39.752]',0.189,0.725,0.825,0.671,0.267,172.686
'[14:53:39.760]',0.211,0.716,0.835,0.659,0.269,174.837
'[14:53:39.768]',0.230,0.696,0.825,0.647,0.269,176.402
'[14:53:39.776]',0.250,0.676,0.776,0.634,0.270,177.380
'[14:53:39.784]',0.234,0.680,0.686,0.622,0.270,177.771
'[14:53:39.792]',0.230,0.676,0.606,0.611,0.270,178.162
'[14:53:39.800]',0.211,0.690,0.529,0.600,0.270,178.357
'[14:53:39.808]',0.211,0.680,0.475,0.592,0.270,178.357
'[14:53:39.816]',0.189,0.706,0.445,0.585,0.269,177.966
'[14:53:39.824]',0.195,0.700,0.416,0.579,0.269,177.380
'[14:53:39.832]',0.180,0.710,0.410,0.573,0.268,176.402
'[14:53:39.840]',0.205,0.696,0.394,0.568,0.267,175.228
'[14:53:39.848]',0.211,0.700,0.375,0.564,0.267,173.859
'[14:53:39.856]',0.195,0.700,0.365,0.559,0.268,171.904
'[14:53:39.864]',0.201,0.706,0.365,0.554,0.268,169.557
'[14:53:39.872]',0.189,0.696,0.365,0.548,0.270,166.819
'[14:53:39.880]',0.205,0.696,0.365,0.543,0.273,163.494
'[14:53:39.888]',0.211,0.690,0.365,0.538,0.279,159.778
'[14:53:39.896]',0.211,0.696,0.375,0.532,0.288,155.476
'[14:53:39.904]',0.195,0.700,0.380,0.526,0.302,150.587
'[14:53:39.912]',0.201,0.700,0.390,0.521,0.321,145.306
'[14:53:39.920]',0.189,0.700,0.410,0.515,0.344,139.244
'[14:53:39.928]',0.201,0.696,0.425,0.509,0.370,132.986
'[14:53:39.936]',0.180,0.710,0.445,0.504,0.401,126.336
'[14:53:39.944]',0.189,0.700,0.461,0.500,0.432,120.078
'[14:53:39.952]',0.180,0.706,0.461,0.495,0.459,114.602
'[14:53:39.960]',0.176,0.700,0.449,0.491,0.486,110.691
'[14:53:39.968]',0.156,0.722,0.461,0.487,0.513,108.540
'[14:53:39.976]',0.160,0.706,0.461,0.484,0.542,107.171
'[14:53:39.984]',0.135,0.722,0.461,0.481,0.569,105.411
'[14:53:39.992]',0.150,0.706,0.455,0.478,0.593,103.064
'[14:53:40.000]',0.156,0.700,0.461,0.476,0.617,100.326
'[14:53:40.008]',0.160,0.710,0.461,0.474,0.638,97.784
'[14:53:40.016]',0.166,0.700,0.465,0.472,0.658,95.828
'[14:53:40.024]',0.201,0.680,0.471,0.470,0.675,94.068
'[14:53:40.032]',0.195,0.690,0.465,0.468,0.692,92.308
'[14:53:40.040]',0.205,0.680,0.461,0.467,0.707,90.743
'[14:53:40.048]',0.211,0.676,0.445,0.464,0.719,89.374
'[14:53:40.056]',0.201,0.690,0.439,0.462,0.728,88.005
'[14:53:40.064]',0.211,0.676,0.435,0.459,0.735,86.636
'[14:53:40.072]',0.201,0.686,0.429,0.457,0.742,85.463
'[14:53:40.080]',0.195,0.676,0.420,0.455,0.748,84.094
'[14:53:40.088]',0.205,0.680,0.416,0.453,0.752,82.725
'[14:53:40.096]',0.201,0.671,0.420,0.452,0.755,81.552
'[14:53:40.104]',0.195,0.690,0.429,0.451,0.755,80.378
'[14:53:40.112]',0.201,0.680,0.425,0.452,0.753,79.205
'[14:53:40.120]',0.186,0.696,0.420,0.452,0.750,78.227
'[14:53:40.128]',0.180,0.700,0.416,0.453,0.744,77.054
'[14:53:40.136]',0.166,0.706,0.416,0.455,0.736,76.076
'[14:53:40.144]',0.176,0.700,0.416,0.457,0.727,75.098
'[14:53:40.152]',0.176,0.700,0.404,0.458,0.717,74.120
'[14:53:40.160]',0.170,0.690,0.390,0.460,0.704,73.142
'[14:53:40.168]',0.156,0.710,0.384,0.463,0.690,72.164
'[14:53:40.176]',0.160,0.706,0.359,0.465,0.675,71.382
'[14:53:40.184]',0.131,0.725,0.345,0.467,0.662,70.404
'[14:53:40.192]',0.141,0.716,0.329,0.468,0.648,69.622
'[14:53:40.200]',0.145,0.716,0.320,0.470,0.634,68.840
'[14:53:40.208]',0.166,0.700,0.320,0.472,0.622,68.057
'[14:53:40.216]',0.160,0.710,0.335,0.474,0.610,67.275
'[14:53:40.224]',0.160,0.700,0.345,0.476,0.598,66.493
'[14:53:40.232]',0.166,0.700,0.329,0.479,0.587,65.906
'[14:53:40.240]',0.170,0.706,0.339,0.482,0.577,65.319
'[14:53:40.248]',0.176,0.700,0.335,0.484,0.567,64.537
'[14:53:40.256]',0.186,0.690,0.339,0.486,0.556,63.950
'[14:53:40.264]',0.189,0.690,0.345,0.489,0.546,63.364
'[14:53:40.272]',0.186,0.690,0.345,0.490,0.538,62.777
'[14:53:40.280]',0.180,0.696,0.339,0.492,0.530,61.995
'[14:53:40.288]',0.186,0.700,0.339,0.493,0.521,61.408
'[14:53:40.296]',0.189,0.690,0.339,0.495,0.512,60.821
'[14:53:40.304]',0.186,0.700,0.345,0.497,0.502,60.235
'[14:53:40.312]',0.195,0.686,0.380,0.499,0.494,59.648
'[14:53:40.320]',0.215,0.696,0.475,0.500,0.484,59.257
'[14:53:40.328]',0.295,0.645,0.767,0.502,0.474,58.670
'[14:53:40.336]',0.506,0.525,1.012,0.504,0.464,58.279
'[14:53:40.344]',0.770,0.335,0.098,0.505,0.456,57.888
'[14:53:40.352]',1.010,0.149,-0.502,0.505,0.447,57.497
'[14:53:40.360]',1.080,0.094,-0.502,0.505,0.439,56.910
'[14:53:40.368]',0.799,0.255,-0.502,0.504,0.431,56.519
'[14:53:40.376]',0.416,0.510,-0.502,0.503,0.424,56.128
'[14:53:40.384]',-0.100,0.825,-0.502,0.501,0.418,55.541
'[14:53:40.392]',-0.193,0.925,-0.186,0.500,0.412,55.150
'[14:53:40.400]',-0.109,0.902,0.349,0.497,0.405,54.759
'[14:53:40.408]',-0.035,0.851,0.565,0.494,0.398,54.172
'[14:53:40.416]',-0.014,0.841,0.645,0.490,0.390,53.781
'[14:53:40.424]',0.006,0.822,0.676,0.487,0.383,53.390
'[14:53:40.432]',0.006,0.825,0.696,0.484,0.376,52.999
'[14:53:40.440]',0.010,0.816,0.700,0.481,0.370,52.803
'[14:53:40.448]',0.016,0.816,0.706,0.479,0.365,52.412
'[14:53:40.456]',0.020,0.812,0.700,0.476,0.359,52.216
'[14:53:40.464]',0.020,0.816,0.710,0.474,0.354,51.825
'[14:53:40.472]',0.016,0.812,0.706,0.472,0.349,51.630
'[14:53:40.480]',0.031,0.800,0.700,0.470,0.346,51.630
'[14:53:40.488]',0.016,0.816,0.706,0.468,0.343,51.434
'[14:53:40.496]',0.025,0.806,0.710,0.464,0.339,51.239
'[14:53:40.504]',0.020,0.816,0.716,0.461,0.334,51.239
'[14:53:40.512]',0.020,0.812,0.722,0.457,0.330,52.216
'[14:53:40.520]',0.020,0.816,0.725,0.453,0.326,53.781
'[14:53:40.528]',0.031,0.800,0.731,0.449,0.323,56.715
'[14:53:40.536]',0.020,0.812,0.735,0.445,0.320,62.582
'[14:53:40.544]',0.035,0.796,0.745,0.441,0.316,72.164
'[14:53:40.552]',0.035,0.806,0.761,0.438,0.313,84.485
'[14:53:40.560]',0.061,0.786,0.780,0.436,0.310,96.415
'[14:53:40.568]',0.070,0.780,0.806,0.434,0.307,106.193
'[14:53:40.576]',0.100,0.761,0.825,0.433,0.305,114.016
'[14:53:40.584]',0.096,0.771,0.851,0.432,0.303,121.447
'[14:53:40.592]',0.111,0.767,0.867,0.432,0.303,128.488
'[14:53:40.600]',0.131,0.761,0.880,0.431,0.301,135.333
'[14:53:40.608]',0.170,0.731,0.896,0.430,0.299,141.395
'[14:53:40.616]',0.201,0.716,0.906,0.429,0.296,146.871
'[14:53:40.624]',0.234,0.680,0.916,0.425,0.294,151.565
'[14:53:40.632]',0.270,0.665,0.922,0.422,0.291,155.476
'[14:53:40.640]',0.295,0.635,0.876,0.416,0.288,158.605
'[14:53:40.648]',0.301,0.625,0.800,0.411,0.285,160.952
'[14:53:40.656]',0.311,0.635,0.706,0.404,0.283,162.516
'[14:53:40.664]',0.285,0.629,0.610,0.397,0.280,163.690
'[14:53:40.672]',0.275,0.641,0.539,0.390,0.278,164.472
'[14:53:40.680]',0.256,0.651,0.490,0.382,0.276,164.863
'[14:53:40.688]',0.256,0.655,0.455,0.376,0.275,165.059
'[14:53:40.696]',0.246,0.665,0.429,0.370,0.275,164.863
'[14:53:40.704]',0.230,0.676,0.416,0.366,0.273,164.668
'[14:53:40.712]',0.230,0.671,0.400,0.362,0.271,164.081
'[14:53:40.720]',0.225,0.676,0.390,0.357,0.269,163.299
'[14:53:40.728]',0.234,0.671,0.380,0.353,0.266,162.125
'[14:53:40.736]',0.221,0.680,0.375,0.349,0.264,160.561
'[14:53:40.744]',0.205,0.676,0.390,0.345,0.261,158.801
'[14:53:40.752]',0.195,0.700,0.394,0.341,0.260,156.258
'[14:53:40.760]',0.221,0.676,0.394,0.336,0.261,153.325
'[14:53:40.768]',0.211,0.686,0.404,0.332,0.265,149.805
'[14:53:40.776]',0.215,0.680,0.416,0.328,0.272,145.502
'[14:53:40.784]',0.195,0.696,0.416,0.325,0.283,140.808
'[14:53:40.792]',0.201,0.686,0.416,0.322,0.296,135.528
'[14:53:40.800]',0.195,0.690,0.429,0.319,0.312,129.661
'[14:53:40.808]',0.211,0.680,0.435,0.316,0.332,123.794
'[14:53:40.816]',0.195,0.690,0.449,0.313,0.356,117.731
'[14:53:40.824]',0.211,0.680,0.455,0.310,0.382,112.451
'[14:53:40.832]',0.205,0.700,0.465,0.308,0.410,108.344
'[14:53:40.840]',0.215,0.686,0.461,0.305,0.438,105.997
'[14:53:40.848]',0.189,0.700,0.461,0.304,0.465,104.628
'[14:53:40.856]',0.186,0.700,0.445,0.302,0.493,103.064
'[14:53:40.864]',0.195,0.706,0.435,0.301,0.518,100.913
'[14:53:40.872]',0.205,0.696,0.429,0.301,0.542,98.370
'[14:53:40.880]',0.201,0.700,0.425,0.301,0.563,96.024
'[14:53:40.888]',0.215,0.696,0.416,0.301,0.583,94.068
'[14:53:40.896]',0.221,0.680,0.404,0.301,0.597,92.112
'[14:53:40.904]',0.205,0.700,0.394,0.302,0.610,90.548
'[14:53:40.912]',0.195,0.696,0.380,0.301,0.624,88.983
'[14:53:40.920]',0.189,0.706,0.380,0.300,0.637,87.614
'[14:53:40.928]',0.205,0.700,0.375,0.298,0.649,86.441
'[14:53:40.936]',0.195,0.706,0.380,0.296,0.661,85.072
'[14:53:40.944]',0.205,0.700,0.359,0.293,0.671,83.703
'[14:53:40.952]',0.195,0.700,0.355,0.290,0.679,82.334
'[14:53:40.960]',0.201,0.700,0.339,0.286,0.686,81.160
'[14:53:40.968]',0.195,0.700,0.320,0.283,0.690,79.791
'[14:53:40.976]',0.186,0.696,0.320,0.278,0.693,78.618
'[14:53:40.984]',0.180,0.706,0.310,0.274,0.694,77.445
'[14:53:40.992]',0.189,0.700,0.300,0.269,0.693,76.271
'[14:53:41.000]',0.170,0.710,0.290,0.265,0.691,75.098
'[14:53:41.008]',0.205,0.700,0.294,0.261,0.686,74.120
'[14:53:41.016]',0.211,0.700,0.294,0.257,0.680,73.142
'[14:53:41.024]',0.211,0.690,0.294,0.253,0.673,72.164
'[14:53:41.032]',0.211,0.700,0.304,0.249,0.663,71.186
'[14:53:41.040]',0.221,0.686,0.310,0.246,0.653,70.013
'[14:53:41.048]',0.225,0.690,0.335,0.242,0.641,69.035
'[14:53:41.056]',0.221,0.700,0.420,0.239,0.630,68.057
'[14:53:41.064]',0.311,0.655,0.641,0.235,0.618,67.275
'[14:53:41.072]',0.506,0.545,1.027,0.233,0.606,66.297
'[14:53:41.080]',0.779,0.365,0.435,0.231,0.594,65.515
'[14:53:41.088]',1.029,0.169,-0.502,0.230,0.584,64.733
'[14:53:41.096]',1.129,0.084,-0.502,0.229,0.573,63.950
'[14:53:41.104]',0.900,0.204,-0.502,0.229,0.564,63.168
'[14:53:41.112]',0.551,0.461,-0.502,0.229,0.555,62.582
'[14:53:41.120]',0.000,0.790,-0.502,0.231,0.547,61.799
'[14:53:41.128]',-0.148,0.922,-0.367,0.232,0.540,61.213
'[14:53:41.136]',-0.084,0.890,0.214,0.234,0.532,60.430
'[14:53:41.144]',-0.014,0.845,0.455,0.236,0.524,59.844
'[14:53:41.152]',0.010,0.831,0.535,0.237,0.516,59.257
'[14:53:41.160]',0.025,0.816,0.571,0.239,0.508,58.670
'[14:53:41.168]',0.031,0.816,0.596,0.239,0.500,58.083
'[14:53:41.176]',0.045,0.812,0.606,0.239,0.492,57.497
'[14:53:41.184]',0.035,0.816,0.625,0.239,0.484,56.910
'[14:53:41.192]',0.045,0.800,0.625,0.238,0.476,56.519
'[14:53:41.200]',0.041,0.806,0.625,0.238,0.468,56.128
'[14:53:41.208]',0.051,0.796,0.620,0.237,0.461,55.737
'[14:53:41.216]',0.064,0.796,0.625,0.236,0.455,55.346
'[14:53:41.224]',0.070,0.780,0.625,0.236,0.447,54.954
'[14:53:41.232]',0.064,0.786,0.635,0.235,0.438,54.563
'[14:53:41.240]',0.070,0.771,0.641,0.233,0.430,54.172
'[14:53:41.248]',0.076,0.786,0.635,0.231,0.421,54.172
'[14:53:41.256]',0.070,0.771,0.635,0.229,0.413,54.563
'[14:53:41.264]',0.080,0.786,0.645,0.228,0.405,55.541
'[14:53:41.272]',0.070,0.776,0.645,0.227,0.397,57.692
'[14:53:41.280]',0.086,0.771,0.655,0.226,0.389,61.799
'[14:53:41.288]',0.100,0.776,0.661,0.225,0.382,69.035
'[14:53:41.296]',0.115,0.761,0.671,0.227,0.375,78.227
'[14:53:41.304]',0.125,0.767,0.680,0.228,0.369,88.005
'[14:53:41.312]',0.150,0.735,0.696,0.232,0.362,96.610
'[14:53:41.320]',0.170,0.725,0.716,0.235,0.357,104.042
'[14:53:41.328]',0.205,0.710,0.741,0.238,0.352,110.691
'[14:53:41.336]',0.221,0.700,0.761,0.240,0.347,117.145
'[14:53:41.344]',0.250,0.680,0.767,0.243,0.341,123.403
'[14:53:41.352]',0.270,0.665,0.780,0.246,0.335,129.074
'[14:53:41.360]',0.320,0.629,0.796,0.245,0.330,133.964
'[14:53:41.368]',0.330,0.629,0.786,0.245,0.325,138.462
'[14:53:41.376]',0.336,0.616,0.751,0.241,0.320,141.982
'[14:53:41.384]',0.330,0.625,0.680,0.239,0.314,144.915
'[14:53:41.392]',0.340,0.616,0.590,0.236,0.309,147.067
'[14:53:41.400]',0.305,0.629,0.520,0.232,0.304,148.631
'[14:53:41.408]',0.305,0.616,0.449,0.229,0.299,149.805
'[14:53:41.416]',0.311,0.629,0.416,0.225,0.294,150.587
'[14:53:41.424]',0.279,0.641,0.384,0.224,0.291,150.978
'[14:53:41.432]',0.260,0.651,0.349,0.223,0.287,150.978
'[14:53:41.440]',0.256,0.655,0.335,0.224,0.283,150.782
'[14:53:41.448]',0.234,0.671,0.314,0.225,0.280,150.391
'[14:53:41.456]',0.221,0.676,0.294,0.227,0.275,149.805
'[14:53:41.464]',0.225,0.690,0.275,0.229,0.271,148.631
'[14:53:41.472]',0.205,0.690,0.269,0.232,0.267,147.262
'[14:53:41.480]',0.189,0.700,0.269,0.234,0.263,145.306
'[14:53:41.488]',0.195,0.690,0.259,0.236,0.260,142.960
'[14:53:41.496]',0.205,0.700,0.265,0.238,0.258,140.222
'[14:53:41.504]',0.201,0.706,0.269,0.239,0.259,136.702
'[14:53:41.512]',0.215,0.686,0.275,0.241,0.262,132.595
'[14:53:41.520]',0.205,0.696,0.294,0.242,0.268,127.901
