'Time','II','AVR','V','RESP','PLETH','ABP'
'[16:16:42.072]',0.045,-0.500,-0.500,-0.000,1.078,128.440
'[16:16:42.080]',0.030,-0.500,-0.500,-0.000,1.108,125.939
'[16:16:42.088]',0.040,-0.500,-0.500,-0.000,1.138,123.165
'[16:16:42.096]',0.050,-0.500,-0.500,0.010,1.167,120.352
'[16:16:42.104]',0.055,-0.500,-0.500,0.020,1.194,117.382
'[16:16:42.112]',0.080,-0.500,-0.500,0.036,1.214,114.178
'[16:16:42.120]',0.100,-0.500,-0.500,0.052,1.226,110.856
'[16:16:42.128]',0.105,-0.500,-0.500,0.071,1.230,107.418
'[16:16:42.136]',0.110,-0.500,-0.500,0.090,1.227,103.823
'[16:16:42.144]',0.125,-0.500,-0.500,0.108,1.225,100.072
'[16:16:42.152]',0.130,-0.500,-0.500,0.126,1.226,96.242
'[16:16:42.160]',0.135,-0.500,-0.500,0.142,1.227,92.296
'[16:16:42.168]',0.145,-0.500,-0.500,0.159,1.238,88.427
'[16:16:42.176]',0.145,-0.500,-0.500,0.176,1.264,84.598
'[16:16:42.184]',0.155,-0.500,-0.500,0.194,1.312,81.003
'[16:16:42.192]',0.145,-0.500,-0.500,0.211,1.382,77.681
'[16:16:42.200]',0.110,-0.500,-0.500,0.228,1.476,74.673
'[16:16:42.208]',0.085,-0.500,-0.500,0.244,1.590,71.976
'[16:16:42.216]',0.045,-0.500,-0.500,0.259,1.721,69.632
'[16:16:42.224]',0.055,-0.500,-0.500,0.273,1.864,67.600
'[16:16:42.232]',0.040,-0.500,-0.500,0.286,2.015,65.998
'[16:16:42.240]',0.040,-0.500,-0.500,0.297,2.149,64.669
'[16:16:42.248]',0.050,-0.500,-0.500,0.309,2.271,63.732
'[16:16:42.256]',0.060,-0.500,-0.500,0.319,2.403,63.106
'[16:16:42.264]',0.070,-0.500,-0.500,0.328,2.534,62.755
'[16:16:42.272]',0.085,-0.500,-0.500,0.337,2.658,62.481
'[16:16:42.280]',0.175,-0.500,-0.500,0.345,2.770,62.481
'[16:16:42.288]',0.380,-0.500,-0.500,0.353,2.871,62.559
'[16:16:42.296]',0.610,-0.500,-0.500,0.361,2.959,62.677
'[16:16:42.304]',0.770,-0.500,-0.500,0.367,3.035,62.794
'[16:16:42.312]',0.910,-0.500,-0.500,0.375,3.099,62.872
'[16:16:42.320]',0.820,-0.500,-0.500,0.381,3.150,62.911
'[16:16:42.328]',0.485,-0.500,-0.500,0.388,3.187,62.911
'[16:16:42.336]',0.005,-0.500,-0.500,0.395,3.211,62.872
'[16:16:42.344]',-0.140,-0.500,-0.500,0.402,3.220,62.755
'[16:16:42.352]',-0.090,-0.500,-0.500,0.409,3.216,62.559
'[16:16:42.360]',-0.060,-0.500,-0.500,0.417,3.203,62.364
'[16:16:42.368]',-0.045,-0.500,-0.500,0.426,3.182,62.051
'[16:16:42.376]',-0.035,-0.500,-0.500,0.434,3.150,61.661
'[16:16:42.384]',-0.015,-0.500,-0.500,0.444,3.106,61.348
'[16:16:42.392]',-0.005,-0.500,-0.500,0.453,3.052,60.918
'[16:16:42.400]',-0.020,-0.500,-0.500,0.462,2.991,60.488
'[16:16:42.408]',-0.005,-0.500,-0.500,0.471,2.924,60.059
'[16:16:42.416]',0.010,-0.500,-0.500,0.479,2.849,59.551
'[16:16:42.424]',0.020,-0.500,-0.500,0.488,2.769,59.043
'[16:16:42.432]',0.030,-0.500,-0.500,0.498,2.685,58.535
'[16:16:42.440]',0.035,-0.500,-0.500,0.507,2.608,58.066
'[16:16:42.448]',0.055,-0.500,-0.500,0.518,2.534,57.480
'[16:16:42.456]',0.065,-0.500,-0.500,0.528,2.454,56.933
'[16:16:42.464]',0.080,-0.500,-0.500,0.538,2.371,56.425
'[16:16:42.472]',0.095,-0.500,-0.500,0.548,2.291,55.877
'[16:16:42.480]',0.110,-0.500,-0.500,0.557,2.215,55.370
'[16:16:42.488]',0.120,-0.500,-0.500,0.566,2.146,54.783
'[16:16:42.496]',0.135,-0.500,-0.500,0.575,2.084,54.314
'[16:16:42.504]',0.170,-0.500,-0.500,0.584,2.027,53.728
'[16:16:42.512]',0.210,-0.500,-0.500,0.593,1.978,53.220
'[16:16:42.520]',0.250,-0.500,-0.500,0.602,1.934,52.791
'[16:16:42.528]',0.305,-0.500,-0.500,0.611,1.894,52.361
'[16:16:42.536]',0.350,-0.500,-0.500,0.619,1.860,51.931
'[16:16:42.544]',0.380,-0.500,-0.500,0.627,1.835,51.618
'[16:16:42.552]',0.410,-0.500,-0.500,0.635,1.814,51.423
'[16:16:42.560]',0.410,-0.500,-0.500,0.641,1.792,51.618
'[16:16:42.568]',0.425,-0.500,-0.500,0.647,1.769,52.361
'[16:16:42.576]',0.410,-0.500,-0.500,0.651,1.748,54.041
'[16:16:42.584]',0.385,-0.500,-0.500,0.656,1.728,56.815
'[16:16:42.592]',0.345,-0.500,-0.500,0.660,1.709,60.801
'[16:16:42.600]',0.310,-0.500,-0.500,0.664,1.689,65.998
'[16:16:42.608]',0.250,-0.500,-0.500,0.668,1.669,72.055
'[16:16:42.616]',0.205,-0.500,-0.500,0.673,1.648,78.697
'[16:16:42.624]',0.180,-0.500,-0.500,0.676,1.628,85.692
'[16:16:42.632]',0.145,-0.500,-0.500,0.680,1.606,92.725
'[16:16:42.640]',0.130,-0.500,-0.500,0.683,1.589,99.681
'[16:16:42.648]',0.120,-0.500,-0.500,0.687,1.576,106.324
'[16:16:42.656]',0.110,-0.500,-0.500,0.692,1.558,112.419
'[16:16:42.664]',0.115,-0.500,-0.500,0.698,1.540,117.851
'[16:16:42.672]',0.125,-0.500,-0.500,0.706,1.521,122.423
'[16:16:42.680]',0.115,-0.500,-0.500,0.713,1.503,125.939
'[16:16:42.688]',0.120,-0.500,-0.500,0.723,1.488,128.323
'[16:16:42.696]',0.105,-0.500,-0.500,0.734,1.472,129.573
'[16:16:42.704]',0.110,-0.500,-0.500,0.745,1.457,129.808
'[16:16:42.712]',0.100,-0.500,-0.500,0.757,1.440,129.104
'[16:16:42.720]',0.095,-0.500,-0.500,0.769,1.421,127.737
'[16:16:42.728]',0.080,-0.500,-0.500,0.780,1.403,125.939
'[16:16:42.736]',0.085,-0.500,-0.500,0.791,1.385,123.790
'[16:16:42.744]',0.080,-0.500,-0.500,0.802,1.373,121.563
'[16:16:42.752]',0.075,-0.500,-0.500,0.814,1.366,119.179
'[16:16:42.760]',0.065,-0.500,-0.500,0.826,1.355,116.796
'[16:16:42.768]',0.090,-0.500,-0.500,0.839,1.341,114.295
'[16:16:42.776]',0.115,-0.500,-0.500,0.851,1.326,111.755
'[16:16:42.784]',0.110,-0.500,-0.500,0.862,1.309,109.059
'[16:16:42.792]',0.115,-0.500,-0.500,0.874,1.290,106.245
'[16:16:42.800]',0.125,-0.500,-0.500,0.884,1.272,103.237
'[16:16:42.808]',0.145,-0.500,-0.500,0.894,1.255,100.072
'[16:16:42.816]',0.165,-0.500,-0.500,0.904,1.244,96.750
'[16:16:42.824]',0.155,-0.500,-0.500,0.914,1.241,93.194
'[16:16:42.832]',0.150,-0.500,-0.500,0.923,1.250,89.560
'[16:16:42.840]',0.160,-0.500,-0.500,0.933,1.272,85.926
'[16:16:42.848]',0.155,-0.500,-0.500,0.941,1.309,82.292
'[16:16:42.856]',0.135,-0.500,-0.500,0.950,1.369,78.854
'[16:16:42.864]',0.105,-0.500,-0.500,0.958,1.452,75.610
'[16:16:42.872]',0.075,-0.500,-0.500,0.966,1.557,72.602
'[16:16:42.880]',0.065,-0.500,-0.500,0.972,1.683,69.984
'[16:16:42.888]',0.060,-0.500,-0.500,0.978,1.825,67.678
'[16:16:42.896]',0.065,-0.500,-0.500,0.983,1.976,65.685
'[16:16:42.904]',0.070,-0.500,-0.500,0.989,2.128,64.122
'[16:16:42.912]',0.075,-0.500,-0.500,0.993,2.278,62.872
'[16:16:42.920]',0.075,-0.500,-0.500,0.998,2.418,61.934
'[16:16:42.928]',0.085,-0.500,-0.500,0.999,2.548,61.348
'[16:16:42.936]',0.150,-0.500,-0.500,1.000,2.664,60.996
'[16:16:42.944]',0.305,-0.500,-0.500,1.000,2.753,60.918
'[16:16:42.952]',0.580,-0.500,-0.500,1.000,2.820,60.918
'[16:16:42.960]',0.770,-0.500,-0.500,1.000,2.884,61.114
'[16:16:42.968]',0.910,-0.500,-0.500,1.000,2.937,61.309
'[16:16:42.976]',0.955,-0.500,-0.500,1.000,2.980,61.504
'[16:16:42.984]',0.650,-0.500,-0.500,1.000,3.013,61.661
'[16:16:42.992]',0.130,-0.500,-0.500,1.000,3.035,61.856
'[16:16:43.000]',-0.130,-0.500,-0.500,1.000,3.048,61.973
'[16:16:43.008]',-0.110,-0.500,-0.500,1.000,3.053,62.051
'[16:16:43.016]',-0.065,-0.500,-0.500,1.000,3.051,62.051
'[16:16:43.024]',-0.050,-0.500,-0.500,1.000,3.042,62.051
'[16:16:43.032]',-0.040,-0.500,-0.500,1.000,3.027,61.973
'[16:16:43.040]',-0.035,-0.500,-0.500,1.000,3.008,61.856
'[16:16:43.048]',-0.025,-0.500,-0.500,1.000,2.982,61.739
'[16:16:43.056]',-0.020,-0.500,-0.500,1.000,2.950,61.504
'[16:16:43.064]',-0.005,-0.500,-0.500,1.000,2.909,61.231
'[16:16:43.072]',0.010,-0.500,-0.500,1.000,2.859,60.918
'[16:16:43.080]',0.020,-0.500,-0.500,1.000,2.803,60.567
'[16:16:43.088]',0.040,-0.500,-0.500,0.998,2.740,60.176
'[16:16:43.096]',0.040,-0.500,-0.500,0.996,2.671,59.785
'[16:16:43.104]',0.055,-0.500,-0.500,0.991,2.598,59.355
'[16:16:43.112]',0.060,-0.500,-0.500,0.986,2.524,58.925
'[16:16:43.120]',0.070,-0.500,-0.500,0.980,2.448,58.496
'[16:16:43.128]',0.080,-0.500,-0.500,0.974,2.371,58.066
'[16:16:43.136]',0.100,-0.500,-0.500,0.966,2.297,57.675
'[16:16:43.144]',0.105,-0.500,-0.500,0.958,2.235,57.284
'[16:16:43.152]',0.135,-0.500,-0.500,0.948,2.179,56.933
'[16:16:43.160]',0.160,-0.500,-0.500,0.938,2.119,56.503
'[16:16:43.168]',0.195,-0.500,-0.500,0.925,2.060,56.190
'[16:16:43.176]',0.235,-0.500,-0.500,0.912,2.000,55.799
'[16:16:43.184]',0.280,-0.500,-0.500,0.897,1.942,55.565
'[16:16:43.192]',0.325,-0.500,-0.500,0.882,1.890,55.291
'[16:16:43.200]',0.355,-0.500,-0.500,0.866,1.843,55.174
'[16:16:43.208]',0.385,-0.500,-0.500,0.850,1.800,55.174
'[16:16:43.216]',0.395,-0.500,-0.500,0.834,1.762,55.565
'[16:16:43.224]',0.400,-0.500,-0.500,0.817,1.732,56.542
'[16:16:43.232]',0.385,-0.500,-0.500,0.797,1.707,58.535
'[16:16:43.240]',0.360,-0.500,-0.500,0.777,1.690,61.622
'[16:16:43.248]',0.315,-0.500,-0.500,0.753,1.678,65.920
'[16:16:43.256]',0.270,-0.500,-0.500,0.730,1.668,71.312
'[16:16:43.264]',0.225,-0.500,-0.500,0.707,1.659,77.486
'[16:16:43.272]',0.175,-0.500,-0.500,0.685,1.638,84.246
'[16:16:43.280]',0.140,-0.500,-0.500,0.663,1.611,91.319
'[16:16:43.288]',0.115,-0.500,-0.500,0.641,1.592,98.352
'[16:16:43.296]',0.105,-0.500,-0.500,0.617,1.578,105.308
'[16:16:43.304]',0.100,-0.500,-0.500,0.594,1.564,111.872
'[16:16:43.312]',0.080,-0.500,-0.500,0.569,1.550,117.929
'[16:16:43.320]',0.085,-0.500,-0.500,0.544,1.538,123.243
'[16:16:43.328]',0.080,-0.500,-0.500,0.520,1.525,127.620
'[16:16:43.336]',0.085,-0.500,-0.500,0.495,1.514,130.824
'[16:16:43.344]',0.080,-0.500,-0.500,0.472,1.507,132.934
'[16:16:43.352]',0.080,-0.500,-0.500,0.448,1.501,133.950
'[16:16:43.360]',0.075,-0.500,-0.500,0.428,1.493,133.872
'[16:16:43.368]',0.080,-0.500,-0.500,0.408,1.482,133.012
'[16:16:43.376]',0.070,-0.500,-0.500,0.390,1.471,131.449
'[16:16:43.384]',0.070,-0.500,-0.500,0.373,1.461,129.417
'[16:16:43.392]',0.065,-0.500,-0.500,0.356,1.452,127.229
'[16:16:43.400]',0.070,-0.500,-0.500,0.340,1.443,124.884
'[16:16:43.408]',0.075,-0.500,-0.500,0.325,1.434,122.501
'[16:16:43.416]',0.080,-0.500,-0.500,0.311,1.427,120.117
'[16:16:43.424]',0.095,-0.500,-0.500,0.298,1.420,117.733
'[16:16:43.432]',0.110,-0.500,-0.500,0.285,1.412,115.311
'[16:16:43.440]',0.115,-0.500,-0.500,0.275,1.406,112.810
'[16:16:43.448]',0.125,-0.500,-0.500,0.264,1.400,110.192
'[16:16:43.456]',0.140,-0.500,-0.500,0.254,1.390,107.418
'[16:16:43.464]',0.135,-0.500,-0.500,0.244,1.380,104.487
'[16:16:43.472]',0.155,-0.500,-0.500,0.234,1.373,101.361
'[16:16:43.480]',0.160,-0.500,-0.500,0.224,1.374,98.001
'[16:16:43.488]',0.165,-0.500,-0.500,0.215,1.386,94.484
'[16:16:43.496]',0.170,-0.500,-0.500,0.205,1.414,90.928
'[16:16:43.504]',0.175,-0.500,-0.500,0.196,1.461,87.372
'[16:16:43.512]',0.150,-0.500,-0.500,0.188,1.529,83.933
'[16:16:43.520]',0.115,-0.500,-0.500,0.180,1.617,80.690
'[16:16:43.528]',0.075,-0.500,-0.500,0.172,1.722,77.603
'[16:16:43.536]',0.080,-0.500,-0.500,0.164,1.825,74.790
'[16:16:43.544]',0.070,-0.500,-0.500,0.156,1.928,72.289
'[16:16:43.552]',0.080,-0.500,-0.500,0.146,2.049,70.101
'[16:16:43.560]',0.080,-0.500,-0.500,0.137,2.179,68.225
'[16:16:43.568]',0.090,-0.500,-0.500,0.126,2.309,66.819
'[16:16:43.576]',0.090,-0.500,-0.500,0.115,2.433,65.685
'[16:16:43.584]',0.115,-0.500,-0.500,0.104,2.548,64.865
'[16:16:43.592]',0.165,-0.500,-0.500,0.093,2.651,64.318
'[16:16:43.600]',0.305,-0.500,-0.500,0.081,2.741,64.044
'[16:16:43.608]',0.565,-0.500,-0.500,0.070,2.818,63.927
'[16:16:43.616]',0.785,-0.500,-0.500,0.054,2.880,63.927
'[16:16:43.624]',1.000,-0.500,-0.500,0.039,2.928,64.122
'[16:16:43.632]',1.080,-0.500,-0.500,0.019,2.964,64.318
'[16:16:43.640]',0.765,-0.500,-0.500,0.000,2.984,64.552
'[16:16:43.648]',0.210,-0.500,-0.500,-0.000,2.995,64.748
'[16:16:43.656]',-0.045,-0.500,-0.500,-0.000,3.004,64.943
'[16:16:43.664]',-0.070,-0.500,-0.500,-0.000,3.010,65.060
'[16:16:43.672]',-0.045,-0.500,-0.500,-0.000,3.012,65.099
'[16:16:43.680]',-0.050,-0.500,-0.500,-0.000,3.010,65.099
'[16:16:43.688]',-0.030,-0.500,-0.500,-0.000,3.003,65.060
'[16:16:43.696]',-0.025,-0.500,-0.500,-0.000,2.990,64.943
'[16:16:43.704]',-0.015,-0.500,-0.500,-0.000,2.971,64.669
'[16:16:43.712]',0.000,-0.500,-0.500,-0.000,2.946,64.435
'[16:16:43.720]',0.010,-0.500,-0.500,-0.000,2.915,64.122
'[16:16:43.728]',0.025,-0.500,-0.500,-0.000,2.878,63.810
'[16:16:43.736]',0.040,-0.500,-0.500,-0.000,2.838,63.419
'[16:16:43.744]',0.050,-0.500,-0.500,-0.000,2.795,62.989
'[16:16:43.752]',0.060,-0.500,-0.500,-0.000,2.745,62.559
'[16:16:43.760]',0.075,-0.500,-0.500,-0.000,2.691,62.051
'[16:16:43.768]',0.085,-0.500,-0.500,-0.000,2.634,61.543
'[16:16:43.776]',0.085,-0.500,-0.500,-0.000,2.577,61.114
'[16:16:43.784]',0.105,-0.500,-0.500,-0.000,2.519,60.684
'[16:16:43.792]',0.125,-0.500,-0.500,-0.000,2.460,60.254
'[16:16:43.800]',0.135,-0.500,-0.500,-0.000,2.403,59.746
'[16:16:43.808]',0.160,-0.500,-0.500,-0.000,2.347,59.316
'[16:16:43.816]',0.185,-0.500,-0.500,-0.000,2.293,58.808
'[16:16:43.824]',0.210,-0.500,-0.500,-0.000,2.240,58.300
'[16:16:43.832]',0.255,-0.500,-0.500,-0.000,2.192,57.870
'[16:16:43.840]',0.295,-0.500,-0.500,-0.000,2.150,57.440
'[16:16:43.848]',0.340,-0.500,-0.500,-0.000,2.111,56.972
'[16:16:43.856]',0.375,-0.500,-0.500,-0.000,2.070,56.737
'[16:16:43.864]',0.395,-0.500,-0.500,-0.000,2.031,56.659
'[16:16:43.872]',0.405,-0.500,-0.500,-0.000,1.995,57.050
'[16:16:43.880]',0.410,-0.500,-0.500,-0.000,1.962,58.105
'[16:16:43.888]',0.405,-0.500,-0.500,-0.000,1.932,60.176
'[16:16:43.896]',0.380,-0.500,-0.500,-0.000,1.905,63.497
'[16:16:43.904]',0.345,-0.500,-0.500,-0.000,1.882,67.913
'[16:16:43.912]',0.300,-0.500,-0.500,-0.000,1.861,73.422
'[16:16:43.920]',0.265,-0.500,-0.500,-0.000,1.842,79.635
'[16:16:43.928]',0.220,-0.500,-0.500,-0.000,1.823,86.356
'[16:16:43.936]',0.190,-0.500,-0.500,-0.000,1.809,93.429
'[16:16:43.944]',0.165,-0.500,-0.500,-0.000,1.798,100.501
'[16:16:43.952]',0.145,-0.500,-0.500,-0.000,1.785,107.418
'[16:16:43.960]',0.135,-0.500,-0.500,-0.000,1.772,113.982
'[16:16:43.968]',0.130,-0.500,-0.500,-0.000,1.760,119.883
'[16:16:43.976]',0.125,-0.500,-0.500,-0.000,1.747,124.923
'[16:16:43.984]',0.135,-0.500,-0.500,-0.000,1.733,128.987
'[16:16:43.992]',0.125,-0.500,-0.500,-0.000,1.719,131.996
'[16:16:44.000]',0.125,-0.500,-0.500,-0.000,1.705,133.872
'[16:16:44.008]',0.115,-0.500,-0.500,-0.000,1.692,134.614
'[16:16:44.016]',0.105,-0.500,-0.500,-0.000,1.680,134.380
'[16:16:44.024]',0.115,-0.500,-0.500,-0.000,1.669,133.364
'[16:16:44.032]',0.105,-0.500,-0.500,-0.000,1.657,131.879
'[16:16:44.040]',0.100,-0.500,-0.500,-0.000,1.648,129.925
'[16:16:44.048]',0.105,-0.500,-0.500,-0.000,1.640,127.815
'[16:16:44.056]',0.110,-0.500,-0.500,-0.000,1.630,125.549
'[16:16:44.064]',0.095,-0.500,-0.500,-0.000,1.620,123.243
'[16:16:44.072]',0.105,-0.500,-0.500,-0.000,1.610,120.938
'[16:16:44.080]',0.110,-0.500,-0.500,-0.000,1.600,118.437
'[16:16:44.088]',0.140,-0.500,-0.500,-0.000,1.589,115.936
'[16:16:44.096]',0.150,-0.500,-0.500,-0.000,1.576,113.240
'[16:16:44.104]',0.170,-0.500,-0.500,-0.000,1.560,110.426
'[16:16:44.112]',0.175,-0.500,-0.500,-0.000,1.543,107.496
'[16:16:44.120]',0.170,-0.500,-0.500,-0.000,1.530,104.292
'[16:16:44.128]',0.190,-0.500,-0.500,-0.000,1.521,101.048
'[16:16:44.136]',0.200,-0.500,-0.500,-0.000,1.520,97.571
'[16:16:44.144]',0.195,-0.500,-0.500,-0.000,1.529,93.976
'[16:16:44.152]',0.205,-0.500,-0.500,-0.000,1.551,90.420
'[16:16:44.160]',0.195,-0.500,-0.500,-0.000,1.591,86.864
'[16:16:44.168]',0.165,-0.500,-0.500,-0.000,1.651,83.504
'[16:16:44.176]',0.135,-0.500,-0.500,-0.000,1.731,80.299
'[16:16:44.184]',0.115,-0.500,-0.500,-0.000,1.830,77.369
'[16:16:44.192]',0.100,-0.500,-0.500,-0.000,1.944,74.751
'[16:16:44.200]',0.100,-0.500,-0.500,-0.000,2.070,72.445
'[16:16:44.208]',0.105,-0.500,-0.500,-0.000,2.202,70.492
'[16:16:44.216]',0.105,-0.500,-0.500,-0.000,2.336,68.929
'[16:16:44.224]',0.110,-0.500,-0.500,-0.000,2.466,67.678
'[16:16:44.232]',0.115,-0.500,-0.500,-0.000,2.588,66.819
'[16:16:44.240]',0.140,-0.500,-0.500,-0.000,2.684,66.232
'[16:16:44.248]',0.195,-0.500,-0.500,-0.000,2.762,65.920
'[16:16:44.256]',0.375,-0.500,-0.500,-0.000,2.840,65.803
'[16:16:44.264]',0.605,-0.500,-0.500,-0.000,2.910,65.881
'[16:16:44.272]',0.810,-0.500,-0.500,-0.000,2.971,65.998
'[16:16:44.280]',1.020,-0.500,-0.500,-0.000,3.022,66.193
'[16:16:44.288]',1.065,-0.500,-0.500,-0.000,3.063,66.350
'[16:16:44.296]',0.675,-0.500,-0.500,-0.000,3.094,66.545
'[16:16:44.304]',0.145,-0.500,-0.500,-0.000,3.116,66.740
'[16:16:44.312]',-0.035,-0.500,-0.500,-0.000,3.130,66.858
'[16:16:44.320]',-0.050,-0.500,-0.500,-0.000,3.135,66.936
'[16:16:44.328]',-0.020,-0.500,-0.500,-0.000,3.134,66.936
'[16:16:44.336]',-0.015,-0.500,-0.500,-0.000,3.123,66.819
'[16:16:44.344]',-0.015,-0.500,-0.500,-0.000,3.108,66.662
'[16:16:44.352]',-0.010,-0.500,-0.500,-0.000,3.089,66.428
'[16:16:44.360]',0.000,-0.500,-0.500,-0.000,3.066,66.115
'[16:16:44.368]',0.010,-0.500,-0.500,-0.000,3.040,65.803
'[16:16:44.376]',0.020,-0.500,-0.500,-0.000,3.009,65.373
'[16:16:44.384]',0.035,-0.500,-0.500,-0.000,2.972,64.982
'[16:16:44.392]',0.040,-0.500,-0.500,-0.000,2.929,64.552
'[16:16:44.400]',0.060,-0.500,-0.500,-0.000,2.880,64.044
'[16:16:44.408]',0.065,-0.500,-0.500,-0.000,2.825,63.536
'[16:16:44.416]',0.085,-0.500,-0.500,-0.000,2.764,62.989
'[16:16:44.424]',0.090,-0.500,-0.500,-0.000,2.701,62.442
'[16:16:44.432]',0.100,-0.500,-0.500,-0.000,2.636,61.856
'[16:16:44.440]',0.110,-0.500,-0.500,-0.000,2.578,61.309
'[16:16:44.448]',0.125,-0.500,-0.500,-0.000,2.523,60.723
'[16:16:44.456]',0.140,-0.500,-0.500,-0.000,2.468,60.254
'[16:16:44.464]',0.160,-0.500,-0.500,-0.000,2.413,59.668
'[16:16:44.472]',0.190,-0.500,-0.500,-0.000,2.360,59.121
'[16:16:44.480]',0.205,-0.500,-0.500,-0.000,2.307,58.496
'[16:16:44.488]',0.255,-0.500,-0.500,-0.000,2.256,57.988
'[16:16:44.496]',0.290,-0.500,-0.500,-0.000,2.208,57.480
'[16:16:44.504]',0.335,-0.500,-0.500,-0.000,2.163,57.050
'[16:16:44.512]',0.365,-0.500,-0.500,-0.000,2.122,56.737
'[16:16:44.520]',0.385,-0.500,-0.500,-0.000,2.086,56.659
'[16:16:44.528]',0.405,-0.500,-0.500,-0.000,2.054,57.128
'[16:16:44.536]',0.410,-0.500,-0.500,-0.000,2.027,58.378
'[16:16:44.544]',0.400,-0.500,-0.500,-0.000,2.006,60.684
'[16:16:44.552]',0.380,-0.500,-0.500,-0.000,1.984,64.318
'[16:16:44.560]',0.335,-0.500,-0.500,-0.000,1.964,69.046
'[16:16:44.568]',0.295,-0.500,-0.500,-0.000,1.945,74.868
'[16:16:44.576]',0.250,-0.500,-0.500,-0.000,1.928,81.355
'[16:16:44.584]',0.210,-0.500,-0.500,-0.000,1.910,88.310
'[16:16:44.592]',0.180,-0.500,-0.500,-0.000,1.894,95.500
'[16:16:44.600]',0.150,-0.500,-0.500,-0.000,1.879,102.611
'[16:16:44.608]',0.130,-0.500,-0.500,-0.000,1.864,109.567
'[16:16:44.616]',0.125,-0.500,-0.500,-0.000,1.849,116.053
'[16:16:44.624]',0.125,-0.500,-0.500,-0.000,1.834,121.875
'[16:16:44.632]',0.115,-0.500,-0.500,-0.000,1.819,126.799
'[16:16:44.640]',0.105,-0.500,-0.500,-0.000,1.806,130.746
'[16:16:44.648]',0.105,-0.500,-0.500,-0.000,1.796,133.481
'[16:16:44.656]',0.110,-0.500,-0.500,-0.000,1.783,135.044
'[16:16:44.664]',0.090,-0.500,-0.500,-0.000,1.770,135.552
'[16:16:44.672]',0.085,-0.500,-0.500,-0.000,1.758,135.122
'[16:16:44.680]',0.070,-0.500,-0.500,-0.000,1.745,133.950
'[16:16:44.688]',0.060,-0.500,-0.500,-0.000,1.731,132.191
'[16:16:44.696]',0.065,-0.500,-0.500,-0.000,1.717,130.198
'[16:16:44.704]',0.055,-0.500,-0.500,-0.000,1.703,128.010
'[16:16:44.712]',0.055,-0.500,-0.500,-0.000,1.689,125.666
'[16:16:44.720]',0.075,-0.500,-0.500,-0.000,1.676,123.321
'[16:16:44.728]',0.080,-0.500,-0.500,-0.000,1.664,120.820
'[16:16:44.736]',0.105,-0.500,-0.500,0.001,1.654,118.241
'[16:16:44.744]',0.125,-0.500,-0.500,0.003,1.644,115.623
'[16:16:44.752]',0.135,-0.500,-0.500,0.016,1.630,112.927
'[16:16:44.760]',0.135,-0.500,-0.500,0.029,1.616,110.075
'[16:16:44.768]',0.150,-0.500,-0.500,0.040,1.600,106.988
'[16:16:44.776]',0.160,-0.500,-0.500,0.051,1.587,103.823
'[16:16:44.784]',0.170,-0.500,-0.500,0.060,1.576,100.384
'[16:16:44.792]',0.185,-0.500,-0.500,0.068,1.574,96.789
'[16:16:44.800]',0.190,-0.500,-0.500,0.075,1.584,93.194
'[16:16:44.808]',0.195,-0.500,-0.500,0.081,1.610,89.560
'[16:16:44.816]',0.170,-0.500,-0.500,0.085,1.657,85.926
'[16:16:44.824]',0.135,-0.500,-0.500,0.088,1.725,82.488
'[16:16:44.832]',0.115,-0.500,-0.500,0.089,1.814,79.323
'[16:16:44.840]',0.095,-0.500,-0.500,0.089,1.904,76.353
'[16:16:44.848]',0.095,-0.500,-0.500,0.087,1.999,73.735
'[16:16:44.856]',0.080,-0.500,-0.500,0.085,2.116,71.429
'[16:16:44.864]',0.085,-0.500,-0.500,0.081,2.245,69.476
'[16:16:44.872]',0.095,-0.500,-0.500,0.078,2.377,67.874
'[16:16:44.880]',0.090,-0.500,-0.500,0.073,2.509,66.545
'[16:16:44.888]',0.105,-0.500,-0.500,0.069,2.635,65.568
'[16:16:44.896]',0.125,-0.500,-0.500,0.063,2.753,64.787
'[16:16:44.904]',0.230,-0.500,-0.500,0.057,2.859,64.318
'[16:16:44.912]',0.450,-0.500,-0.500,0.051,2.954,63.927
'[16:16:44.920]',0.680,-0.500,-0.500,0.044,3.035,63.732
'[16:16:44.928]',0.840,-0.500,-0.500,0.037,3.104,63.693
'[16:16:44.936]',0.960,-0.500,-0.500,0.030,3.152,63.693
'[16:16:44.944]',0.785,-0.500,-0.500,0.023,3.186,63.732
'[16:16:44.952]',0.330,-0.500,-0.500,0.016,3.219,63.732
'[16:16:44.960]',-0.055,-0.500,-0.500,0.011,3.247,63.810
'[16:16:44.968]',-0.110,-0.500,-0.500,0.006,3.269,63.810
'[16:16:44.976]',-0.085,-0.500,-0.500,0.002,3.283,63.732
'[16:16:44.984]',-0.060,-0.500,-0.500,-0.000,3.291,63.614
'[16:16:44.992]',-0.055,-0.500,-0.500,-0.000,3.293,63.497
'[16:16:45.000]',-0.035,-0.500,-0.500,-0.000,3.290,63.224
'[16:16:45.008]',-0.015,-0.500,-0.500,-0.000,3.282,62.989
'[16:16:45.016]',-0.015,-0.500,-0.500,-0.000,3.266,62.598
'[16:16:45.024]',0.000,-0.500,-0.500,-0.000,3.244,62.247
'[16:16:45.032]',0.005,-0.500,-0.500,-0.000,3.216,61.817
'[16:16:45.040]',0.015,-0.500,-0.500,-0.000,3.181,61.309
