"'Time','II','AVR','V','RESP','PLETH','ABP'"
"'[10:03:07.016]',-0.300,1.015,0.190,0.810,2.783,90.557"
"'[10:03:07.024]',-0.160,0.935,0.505,0.808,2.866,89.824"
"'[10:03:07.032]',-0.095,0.900,0.665,0.806,2.947,89.043"
"'[10:03:07.040]',-0.105,0.915,0.710,0.802,3.017,88.261"
"'[10:03:07.048]',-0.110,0.925,0.725,0.799,3.068,87.480"
"'[10:03:07.056]',-0.085,0.900,0.745,0.794,3.102,86.796"
"'[10:03:07.064]',-0.075,0.895,0.755,0.790,3.116,86.161"
"'[10:03:07.072]',-0.070,0.891,0.760,0.785,3.113,85.575"
"'[10:03:07.080]',-0.060,0.875,0.765,0.781,3.093,84.940"
"'[10:03:07.088]',-0.070,0.895,0.765,0.775,3.056,84.403"
"'[10:03:07.096]',-0.055,0.875,0.765,0.770,3.005,83.865"
"'[10:03:07.104]',-0.030,0.865,0.780,0.765,2.941,83.279"
"'[10:03:07.112]',-0.035,0.870,0.775,0.760,2.874,82.693"
"'[10:03:07.120]',-0.030,0.865,0.770,0.755,2.803,82.107"
"'[10:03:07.128]',-0.040,0.870,0.770,0.750,2.719,81.472"
"'[10:03:07.136]',-0.010,0.850,0.775,0.746,2.627,80.935"
"'[10:03:07.144]',-0.005,0.845,0.785,0.742,2.531,80.446"
"'[10:03:07.152]',0.020,0.815,0.795,0.738,2.431,79.860"
"'[10:03:07.160]',0.040,0.805,0.795,0.734,2.328,79.372"
"'[10:03:07.168]',0.040,0.810,0.785,0.732,2.224,78.883"
"'[10:03:07.176]',0.060,0.790,0.795,0.729,2.117,78.297"
"'[10:03:07.184]',0.080,0.780,0.795,0.727,2.013,77.760"
"'[10:03:07.192]',0.095,0.770,0.800,0.725,1.914,77.223"
"'[10:03:07.200]',0.105,0.755,0.790,0.724,1.820,76.734"
"'[10:03:07.208]',0.140,0.720,0.795,0.722,1.731,76.294"
"'[10:03:07.216]',0.180,0.680,0.790,0.721,1.657,76.050"
"'[10:03:07.224]',0.195,0.670,0.785,0.721,1.594,75.904"
"'[10:03:07.232]',0.180,0.685,0.775,0.720,1.529,76.099"
"'[10:03:07.240]',0.165,0.695,0.765,0.720,1.464,76.636"
"'[10:03:07.248]',0.175,0.685,0.770,0.719,1.402,77.809"
"'[10:03:07.256]',0.160,0.705,0.785,0.719,1.343,80.104"
"'[10:03:07.264]',0.145,0.725,0.790,0.718,1.289,83.914"
"'[10:03:07.272]',0.120,0.750,0.785,0.716,1.244,89.482"
"'[10:03:07.280]',0.085,0.780,0.785,0.714,1.209,96.565"
"'[10:03:07.288]',0.060,0.800,0.775,0.712,1.184,104.478"
"'[10:03:07.296]',0.035,0.825,0.760,0.709,1.165,112.439"
"'[10:03:07.304]',0.030,0.830,0.750,0.706,1.154,119.326"
"'[10:03:07.312]',0.030,0.825,0.735,0.702,1.151,124.552"
"'[10:03:07.320]',0.020,0.825,0.730,0.698,1.152,127.923"
"'[10:03:07.328]',0.025,0.825,0.725,0.689,1.158,129.486"
"'[10:03:07.336]',-0.005,0.850,0.720,0.682,1.168,129.632"
"'[10:03:07.344]',0.000,0.850,0.720,0.671,1.182,128.948"
"'[10:03:07.352]',0.005,0.835,0.720,0.660,1.196,127.972"
"'[10:03:07.360]',0.030,0.820,0.730,0.648,1.207,127.239"
"'[10:03:07.368]',0.040,0.810,0.730,0.637,1.220,126.604"
"'[10:03:07.376]',0.000,0.855,0.725,0.624,1.232,125.920"
"'[10:03:07.384]',-0.020,0.875,0.720,0.611,1.240,125.139"
"'[10:03:07.392]',-0.005,0.850,0.735,0.595,1.248,124.259"
"'[10:03:07.400]',0.015,0.845,0.730,0.580,1.256,123.185"
"'[10:03:07.408]',0.000,0.855,0.735,0.561,1.262,122.013"
"'[10:03:07.416]',0.010,0.850,0.740,0.543,1.266,120.743"
"'[10:03:07.424]',0.025,0.835,0.750,0.524,1.270,119.570"
"'[10:03:07.432]',0.040,0.825,0.740,0.505,1.272,118.349"
"'[10:03:07.440]',0.015,0.840,0.735,0.487,1.271,117.177"
"'[10:03:07.448]',0.010,0.850,0.730,0.469,1.267,115.907"
"'[10:03:07.456]',0.020,0.840,0.735,0.454,1.262,114.539"
"'[10:03:07.464]',0.025,0.840,0.725,0.439,1.256,112.976"
"'[10:03:07.472]',0.020,0.830,0.725,0.425,1.249,111.218"
"'[10:03:07.480]',0.025,0.835,0.715,0.412,1.239,109.264"
"'[10:03:07.488]',0.030,0.825,0.715,0.402,1.226,107.066"
"'[10:03:07.496]',0.030,0.825,0.705,0.391,1.212,104.478"
"'[10:03:07.504]',0.025,0.830,0.700,0.382,1.198,101.693"
"'[10:03:07.512]',0.040,0.805,0.700,0.374,1.189,98.616"
"'[10:03:07.520]',0.025,0.825,0.690,0.367,1.180,95.783"
"'[10:03:07.528]',0.020,0.835,0.685,0.361,1.169,93.488"
"'[10:03:07.536]',0.025,0.825,0.680,0.357,1.156,91.973"
"'[10:03:07.544]',0.035,0.820,0.685,0.353,1.142,91.094"
"'[10:03:07.552]',0.020,0.825,0.670,0.352,1.126,90.801"
"'[10:03:07.560]',0.030,0.820,0.675,0.350,1.111,90.850"
"'[10:03:07.568]',0.035,0.810,0.675,0.350,1.101,91.094"
"'[10:03:07.576]',0.025,0.825,0.665,0.351,1.099,91.485"
"'[10:03:07.584]',0.020,0.825,0.670,0.353,1.109,91.973"
"'[10:03:07.592]',0.065,0.800,0.690,0.355,1.139,92.560"
"'[10:03:07.600]',0.100,0.765,0.715,0.357,1.190,93.097"
"'[10:03:07.608]',0.085,0.785,0.730,0.360,1.261,93.536"
"'[10:03:07.616]',0.085,0.790,0.730,0.363,1.335,93.732"
"'[10:03:07.624]',0.125,0.750,0.725,0.366,1.418,93.878"
"'[10:03:07.632]',0.155,0.730,0.715,0.368,1.530,93.878"
"'[10:03:07.640]',0.160,0.730,0.710,0.371,1.665,93.927"
"'[10:03:07.648]',0.145,0.715,0.690,0.374,1.815,93.781"
"'[10:03:07.656]',0.150,0.740,0.675,0.376,1.977,93.536"
"'[10:03:07.664]',0.065,0.795,0.660,0.378,2.141,93.097"
"'[10:03:07.672]',0.030,0.820,0.650,0.380,2.303,92.413"
"'[10:03:07.680]',0.010,0.825,0.645,0.381,2.459,91.680"
"'[10:03:07.688]',0.000,0.830,0.635,0.382,2.606,90.752"
"'[10:03:07.696]',-0.005,0.825,0.630,0.382,2.737,89.873"
"'[10:03:07.704]',0.005,0.825,0.635,0.382,2.848,89.092"
"'[10:03:07.712]',-0.010,0.840,0.640,0.381,2.929,88.506"
"'[10:03:07.720]',-0.025,0.850,0.630,0.380,2.985,87.871"
"'[10:03:07.728]',-0.045,0.875,0.660,0.378,3.038,87.040"
"'[10:03:07.736]',-0.110,0.945,0.930,0.376,3.078,86.161"
"'[10:03:07.744]',0.005,0.875,1.126,0.373,3.100,85.282"
"'[10:03:07.752]',0.465,0.480,0.965,0.371,3.104,84.500"
"'[10:03:07.760]',1.285,-0.205,0.190,0.369,3.090,83.621"
"'[10:03:07.768]',1.440,-0.406,-0.500,0.366,3.060,82.693"
"'[10:03:07.776]',0.670,0.170,-0.421,0.364,3.014,82.009"
"'[10:03:07.784]',-0.130,0.860,-0.055,0.361,2.954,81.570"
"'[10:03:07.792]',-0.300,1.035,0.200,0.358,2.884,81.130"
"'[10:03:07.800]',-0.185,0.970,0.485,0.356,2.804,80.495"
"'[10:03:07.808]',-0.100,0.925,0.655,0.353,2.725,79.811"
"'[10:03:07.816]',-0.075,0.905,0.710,0.350,2.643,79.127"
"'[10:03:07.824]',-0.070,0.895,0.735,0.348,2.550,78.688"
"'[10:03:07.832]',-0.075,0.900,0.745,0.345,2.452,78.346"
"'[10:03:07.840]',-0.085,0.915,0.760,0.343,2.349,78.199"
"'[10:03:07.848]',-0.075,0.900,0.755,0.341,2.243,78.102"
"'[10:03:07.856]',-0.055,0.885,0.765,0.339,2.134,78.053"
"'[10:03:07.864]',-0.045,0.875,0.770,0.338,2.024,77.858"
"'[10:03:07.872]',-0.030,0.870,0.775,0.337,1.919,77.564"
"'[10:03:07.880]',-0.020,0.855,0.780,0.337,1.818,77.174"
"'[10:03:07.888]',0.010,0.830,0.785,0.338,1.721,76.881"
"'[10:03:07.896]',-0.010,0.850,0.770,0.339,1.630,76.685"
"'[10:03:07.904]',-0.020,0.860,0.775,0.341,1.545,76.636"
"'[10:03:07.912]',-0.015,0.860,0.775,0.342,1.478,76.539"
"'[10:03:07.920]',0.000,0.845,0.775,0.344,1.422,76.343"
"'[10:03:07.928]',0.020,0.825,0.785,0.347,1.366,76.001"
"'[10:03:07.936]',0.040,0.810,0.790,0.350,1.311,75.415"
"'[10:03:07.944]',0.075,0.780,0.805,0.353,1.262,74.780"
"'[10:03:07.952]',0.090,0.760,0.805,0.356,1.218,74.097"
"'[10:03:07.960]',0.085,0.780,0.795,0.359,1.181,73.510"
"'[10:03:07.968]',0.095,0.765,0.790,0.363,1.151,72.924"
"'[10:03:07.976]',0.125,0.740,0.795,0.367,1.127,72.533"
"'[10:03:07.984]',0.140,0.725,0.790,0.372,1.111,72.289"
"'[10:03:07.992]',0.175,0.700,0.795,0.376,1.104,72.192"
"'[10:03:08.000]',0.215,0.655,0.795,0.381,1.104,72.192"
"'[10:03:08.008]',0.225,0.645,0.785,0.386,1.110,72.436"
"'[10:03:08.016]',0.180,0.685,0.760,0.390,1.120,73.413"
"'[10:03:08.024]',0.170,0.705,0.760,0.394,1.132,75.660"
"'[10:03:08.032]',0.160,0.705,0.765,0.398,1.145,79.469"
"'[10:03:08.040]',0.145,0.725,0.770,0.401,1.158,85.038"
"'[10:03:08.048]',0.130,0.750,0.785,0.403,1.173,92.315"
"'[10:03:08.056]',0.110,0.765,0.785,0.405,1.190,100.619"
"'[10:03:08.064]',0.095,0.775,0.780,0.403,1.202,109.118"
"'[10:03:08.072]',0.100,0.765,0.775,0.402,1.212,116.884"
"'[10:03:08.080]',0.045,0.820,0.750,0.398,1.221,122.941"
"'[10:03:08.088]',0.015,0.850,0.740,0.394,1.229,127.141"
"'[10:03:08.096]',0.015,0.850,0.735,0.389,1.233,129.632"
"'[10:03:08.104]',0.020,0.835,0.730,0.383,1.231,130.756"
"'[10:03:08.112]',0.035,0.825,0.725,0.376,1.229,130.658"
"'[10:03:08.120]',0.045,0.810,0.730,0.369,1.226,129.828"
"'[10:03:08.128]',0.055,0.805,0.730,0.356,1.221,128.509"
"'[10:03:08.136]',0.030,0.835,0.725,0.344,1.213,126.995"
"'[10:03:08.144]',0.015,0.845,0.720,0.327,1.202,125.578"
"'[10:03:08.152]',0.015,0.840,0.720,0.311,1.191,124.162"
"'[10:03:08.160]',0.025,0.825,0.725,0.294,1.179,122.745"
"'[10:03:08.168]',0.030,0.825,0.730,0.278,1.170,121.378"
"'[10:03:08.176]',0.035,0.830,0.735,0.262,1.160,120.010"
"'[10:03:08.184]',0.040,0.815,0.735,0.247,1.151,118.691"
"'[10:03:08.192]',0.030,0.825,0.730,0.230,1.142,117.470"
"'[10:03:08.200]',0.045,0.815,0.735,0.214,1.133,116.444"
"'[10:03:08.208]',0.080,0.785,0.745,0.197,1.110,115.565"
"'[10:03:08.216]',0.055,0.780,0.730,0.181,1.081,114.686"
"'[10:03:08.224]',0.040,0.825,0.725,0.167,1.061,113.807"
"'[10:03:08.232]',0.040,0.815,0.715,0.154,1.043,112.732"
"'[10:03:08.240]',0.055,0.805,0.720,0.143,1.028,111.560"
"'[10:03:08.248]',0.060,0.805,0.715,0.132,1.013,110.192"
"'[10:03:08.256]',0.040,0.820,0.715,0.125,0.996,108.434"
"'[10:03:08.264]',0.040,0.825,0.695,0.118,0.981,106.187"
"'[10:03:08.272]',0.035,0.800,0.695,0.114,0.968,103.550"
"'[10:03:08.280]',0.055,0.785,0.690,0.110,0.956,100.717"
"'[10:03:08.288]',0.055,0.795,0.685,0.112,0.947,98.128"
"'[10:03:08.296]',0.065,0.785,0.685,0.113,0.939,95.930"
"'[10:03:08.304]',0.070,0.780,0.685,0.118,0.932,94.220"
"'[10:03:08.312]',0.045,0.795,0.675,0.123,0.928,93.243"
"'[10:03:08.320]',0.040,0.805,0.670,0.130,0.926,92.755"
"'[10:03:08.328]',0.045,0.795,0.675,0.136,0.922,92.755"
"'[10:03:08.336]',0.050,0.785,0.670,0.144,0.920,92.950"
"'[10:03:08.344]',0.035,0.800,0.675,0.152,0.924,93.439"
"'[10:03:08.352]',0.025,0.815,0.665,0.162,0.935,94.074"
"'[10:03:08.360]',0.035,0.805,0.670,0.173,0.956,94.806"
"'[10:03:08.368]',0.040,0.795,0.665,0.185,0.996,95.539"
"'[10:03:08.376]',0.030,0.810,0.665,0.197,1.058,96.125"
"'[10:03:08.384]',0.040,0.800,0.665,0.210,1.142,96.467"
"'[10:03:08.392]',0.060,0.780,0.670,0.224,1.249,96.614"
"'[10:03:08.400]',0.070,0.775,0.685,0.237,1.377,96.467"
"'[10:03:08.408]',0.080,0.775,0.695,0.250,1.501,96.223"
"'[10:03:08.416]',0.090,0.780,0.710,0.260,1.631,95.783"
"'[10:03:08.424]',0.110,0.755,0.715,0.271,1.790,95.246"
"'[10:03:08.432]',0.120,0.750,0.710,0.280,1.963,94.611"
"'[10:03:08.440]',0.170,0.705,0.715,0.289,2.139,93.781"
"'[10:03:08.448]',0.185,0.690,0.705,0.296,2.314,92.999"
"'[10:03:08.456]',0.130,0.725,0.695,0.302,2.484,92.120"
"'[10:03:08.464]',0.100,0.750,0.665,0.307,2.641,91.290"
"'[10:03:08.472]',0.080,0.770,0.655,0.312,2.782,90.508"
"'[10:03:08.480]',0.050,0.800,0.645,0.316,2.903,89.629"
"'[10:03:08.488]',0.040,0.790,0.640,0.319,3.000,88.701"
"'[10:03:08.496]',0.025,0.800,0.645,0.321,3.074,87.822"
"'[10:03:08.504]',-0.005,0.825,0.630,0.323,3.126,86.991"
"'[10:03:08.512]',-0.010,0.825,0.625,0.322,3.149,86.161"
"'[10:03:08.520]',-0.020,0.830,0.630,0.321,3.149,85.428"
"'[10:03:08.528]',-0.025,0.840,0.630,0.318,3.134,84.745"
"'[10:03:08.536]',-0.010,0.825,0.645,0.314,3.102,84.110"
"'[10:03:08.544]',-0.075,0.885,0.840,0.309,3.057,83.475"
"'[10:03:08.552]',-0.105,0.920,1.081,0.304,3.001,82.791"
"'[10:03:08.560]',0.280,0.635,1.146,0.297,2.934,82.107"
"'[10:03:08.568]',1.065,-0.010,0.485,0.291,2.857,81.472"
"'[10:03:08.576]',1.420,-0.396,-0.486,0.284,2.775,80.886"
"'[10:03:08.584]',0.850,-0.021,-0.500,0.278,2.686,80.251"
"'[10:03:08.592]',-0.030,0.745,-0.200,0.272,2.591,79.616"
"'[10:03:08.600]',-0.345,1.035,0.070,0.266,2.491,79.127"
"'[10:03:08.608]',-0.175,0.930,0.415,0.260,2.398,78.590"
"'[10:03:08.616]',-0.075,0.891,0.635,0.255,2.309,78.248"
"'[10:03:08.624]',-0.065,0.885,0.695,0.249,2.210,77.906"
"'[10:03:08.632]',-0.085,0.900,0.715,0.244,2.107,77.662"
"'[10:03:08.640]',-0.075,0.885,0.740,0.240,2.003,77.418"
"'[10:03:08.648]',-0.060,0.875,0.745,0.236,1.899,77.223"
"'[10:03:08.656]',-0.065,0.875,0.750,0.232,1.802,77.027"
"'[10:03:08.664]',-0.040,0.845,0.755,0.228,1.711,76.929"
"'[10:03:08.672]',-0.030,0.835,0.760,0.226,1.624,76.783"
"'[10:03:08.680]',-0.025,0.840,0.760,0.224,1.542,76.636"
"'[10:03:08.688]',-0.010,0.810,0.760,0.223,1.464,76.441"
"'[10:03:08.696]',-0.005,0.805,0.760,0.222,1.396,76.099"
"'[10:03:08.704]',0.010,0.785,0.765,0.223,1.337,75.855"
"'[10:03:08.712]',0.015,0.780,0.760,0.224,1.292,75.611"
"'[10:03:08.720]',0.005,0.795,0.760,0.226,1.254,75.220"
"'[10:03:08.728]',0.025,0.780,0.765,0.229,1.217,74.927"
"'[10:03:08.736]',0.040,0.775,0.775,0.232,1.186,74.536"
"'[10:03:08.744]',0.055,0.765,0.785,0.235,1.162,74.194"
"'[10:03:08.752]',0.070,0.750,0.785,0.238,1.147,73.803"
"'[10:03:08.760]',0.075,0.755,0.790,0.242,1.139,73.413"
"'[10:03:08.768]',0.090,0.745,0.785,0.247,1.139,72.973"
"'[10:03:08.776]',0.125,0.710,0.805,0.251,1.144,72.485"
"'[10:03:08.784]',0.135,0.700,0.805,0.256,1.149,72.045"
"'[10:03:08.792]',0.125,0.715,0.800,0.261,1.154,71.605"
"'[10:03:08.800]',0.155,0.685,0.800,0.266,1.161,71.361"
"'[10:03:08.808]',0.165,0.685,0.790,0.270,1.167,71.312"
"'[10:03:08.816]',0.165,0.690,0.780,0.275,1.176,71.508"
"'[10:03:08.824]',0.175,0.680,0.780,0.280,1.185,72.387"
"'[10:03:08.832]',0.185,0.670,0.775,0.284,1.195,74.243"
"'[10:03:08.840]',0.185,0.675,0.780,0.288,1.204,77.662"
"'[10:03:08.848]',0.175,0.685,0.785,0.290,1.212,82.840"
"'[10:03:08.856]',0.155,0.705,0.795,0.292,1.219,89.629"
"'[10:03:08.864]',0.135,0.730,0.795,0.292,1.226,97.346"
"'[10:03:08.872]',0.110,0.755,0.790,0.292,1.232,105.406"
"'[10:03:08.880]',0.085,0.780,0.780,0.290,1.233,112.928"
"'[10:03:08.888]',0.050,0.810,0.765,0.287,1.230,119.228"
"'[10:03:08.896]',0.040,0.820,0.750,0.283,1.225,124.064"
"'[10:03:08.904]',0.030,0.830,0.740,0.279,1.219,127.190"
"'[10:03:08.912]',0.030,0.825,0.735,0.273,1.215,128.704"
"'[10:03:08.920]',0.040,0.815,0.730,0.267,1.208,128.851"
"'[10:03:08.928]',0.030,0.825,0.720,0.255,1.195,128.069"
"'[10:03:08.936]',0.015,0.830,0.715,0.243,1.178,126.799"
"'[10:03:08.944]',0.050,0.810,0.725,0.227,1.159,125.481"
"'[10:03:08.952]',0.060,0.800,0.735,0.211,1.142,124.162"
"'[10:03:08.960]',0.040,0.825,0.735,0.194,1.123,123.038"
"'[10:03:08.968]',0.035,0.825,0.735,0.177,1.103,122.013"
"'[10:03:08.976]',0.025,0.840,0.735,0.160,1.083,120.889"
"'[10:03:08.984]',0.020,0.845,0.735,0.143,1.065,119.815"
"'[10:03:08.992]',0.010,0.850,0.735,0.122,1.049,118.691"
"'[10:03:09.000]',0.020,0.860,0.735,0.102,1.034,117.665"
"'[10:03:09.008]',0.040,0.830,0.745,0.078,1.023,116.737"
"'[10:03:09.016]',0.045,0.810,0.735,0.055,1.015,115.809"
"'[10:03:09.024]',0.025,0.835,0.740,0.031,1.004,114.979"
"'[10:03:09.032]',0.015,0.850,0.735,0.008,0.989,114.198"
"'[10:03:09.040]',0.030,0.835,0.735,0.004,0.972,113.318"
"'[10:03:09.048]',0.040,0.820,0.735,-0.000,0.958,112.293"
"'[10:03:09.056]',0.060,0.800,0.735,-0.000,0.948,111.071"
"'[10:03:09.064]',0.050,0.805,0.720,-0.000,0.939,109.362"
"'[10:03:09.072]',0.040,0.825,0.715,-0.000,0.932,107.310"
"'[10:03:09.080]',0.030,0.830,0.700,-0.000,0.925,104.722"
"'[10:03:09.088]',0.035,0.820,0.695,-0.000,0.918,101.938"
"'[10:03:09.096]',0.040,0.815,0.690,-0.000,0.911,99.007"
"'[10:03:09.104]',0.035,0.790,0.685,-0.000,0.904,96.369"
"'[10:03:09.112]',0.040,0.780,0.675,-0.000,0.901,94.171"
"'[10:03:09.120]',0.045,0.775,0.670,-0.000,0.899,92.608"
"'[10:03:09.128]',0.040,0.780,0.665,-0.000,0.895,91.632"
"'[10:03:09.136]',0.035,0.785,0.665,-0.000,0.891,91.192"
"'[10:03:09.144]',0.050,0.775,0.670,-0.000,0.887,91.192"
"'[10:03:09.152]',0.045,0.780,0.670,-0.000,0.888,91.485"
"'[10:03:09.160]',0.065,0.770,0.675,-0.000,0.897,91.973"
"'[10:03:09.168]',0.040,0.790,0.670,-0.000,0.918,92.560"
"'[10:03:09.176]',0.045,0.785,0.670,-0.000,0.951,93.097"
"'[10:03:09.184]',0.040,0.790,0.665,-0.000,1.004,93.683"
"'[10:03:09.192]',0.040,0.800,0.665,-0.000,1.077,94.171"
"'[10:03:09.200]',0.025,0.810,0.665,-0.000,1.175,94.416"
"'[10:03:09.208]',0.045,0.790,0.675,-0.000,1.276,94.562"
"'[10:03:09.216]',0.060,0.780,0.680,-0.000,1.383,94.562"
"'[10:03:09.224]',0.045,0.795,0.670,-0.000,1.523,94.416"
"'[10:03:09.232]',0.040,0.805,0.670,-0.000,1.688,94.123"
"'[10:03:09.240]',0.035,0.805,0.675,-0.000,1.871,93.634"
"'[10:03:09.248]',0.035,0.805,0.670,-0.000,2.059,92.999"
"'[10:03:09.256]',0.040,0.805,0.675,-0.000,2.242,92.315"
"'[10:03:09.264]',0.065,0.785,0.690,-0.000,2.420,91.632"
"'[10:03:09.272]',0.090,0.780,0.710,-0.000,2.587,90.948"
"'[10:03:09.280]',0.110,0.760,0.725,0.003,2.735,90.215"
"'[10:03:09.288]',0.115,0.755,0.735,0.006,2.860,89.482"
"'[10:03:09.296]',0.125,0.760,0.720,0.010,2.959,88.701"
"'[10:03:09.304]',0.150,0.725,0.720,0.014,3.034,87.724"
"'[10:03:09.312]',0.175,0.705,0.725,0.016,3.080,86.845"
"'[10:03:09.320]',0.175,0.710,0.715,0.019,3.103,85.917"
"'[10:03:09.328]',0.120,0.745,0.675,0.019,3.115,85.038"
"'[10:03:09.336]',0.090,0.765,0.665,0.020,3.115,84.256"
"'[10:03:09.344]',0.070,0.790,0.660,0.020,3.101,83.426"
"'[10:03:09.352]',0.060,0.795,0.655,0.020,3.070,82.742"
"'[10:03:09.360]',0.040,0.810,0.645,0.019,3.025,82.058"
"'[10:03:09.368]',0.050,0.790,0.640,0.018,2.969,81.423"
"'[10:03:09.376]',0.015,0.825,0.645,0.018,2.899,80.886"
"'[10:03:09.384]',0.000,0.840,0.640,0.018,2.819,80.251"
"'[10:03:09.392]',-0.010,0.850,0.640,0.018,2.729,79.665"
"'[10:03:09.400]',0.005,0.840,0.645,0.018,2.632,79.176"
"'[10:03:09.408]',-0.030,0.870,0.815,0.017,2.540,78.590"
"'[10:03:09.416]',-0.060,0.900,1.086,0.017,2.449,78.053"
"'[10:03:09.424]',0.230,0.685,1.155,0.017,2.351,77.418"
"'[10:03:09.432]',0.950,0.070,0.670,0.017,2.251,76.929"
"'[10:03:09.440]',1.410,-0.406,-0.285,0.016,2.149,76.490"
"'[10:03:09.448]',0.960,-0.106,-0.500,0.016,2.043,76.197"
"'[10:03:09.456]',0.145,0.655,-0.110,0.017,1.937,75.855"
"'[10:03:09.464]',-0.275,1.025,0.135,0.017,1.834,75.562"
"'[10:03:09.472]',-0.305,1.065,0.370,0.019,1.733,75.220"
"'[10:03:09.480]',-0.100,0.925,0.610,0.021,1.635,74.878"
"'[10:03:09.488]',-0.060,0.905,0.695,0.023,1.543,74.634"
"'[10:03:09.496]',-0.055,0.895,0.730,0.026,1.457,74.438"
"'[10:03:09.504]',-0.065,0.905,0.740,0.030,1.389,74.243"
"'[10:03:09.512]',-0.060,0.910,0.755,0.034,1.334,74.097"
"'[10:03:09.520]',-0.055,0.895,0.760,0.039,1.278,74.048"
"'[10:03:09.528]',-0.045,0.891,0.765,0.043,1.224,73.999"
"'[10:03:09.536]',-0.020,0.865,0.770,0.049,1.179,73.852"
"'[10:03:09.544]',-0.005,0.855,0.780,0.054,1.142,73.657"
"'[10:03:09.552]',-0.005,0.850,0.770,0.061,1.113,73.510"
"'[10:03:09.560]',-0.010,0.870,0.765,0.067,1.093,73.217"
"'[10:03:09.568]',0.010,0.845,0.775,0.074,1.077,72.924"
"'[10:03:09.576]',0.015,0.840,0.780,0.082,1.068,72.485"
"'[10:03:09.584]',0.015,0.845,0.775,0.091,1.064,72.045"
"'[10:03:09.592]',0.035,0.830,0.770,0.100,1.065,71.557"
"'[10:03:09.600]',0.060,0.810,0.775,0.108,1.071,71.117"
"'[10:03:09.608]',0.050,0.815,0.775,0.117,1.082,70.677"
"'[10:03:09.616]',0.070,0.790,0.775,0.125,1.094,70.384"
"'[10:03:09.624]',0.085,0.785,0.775,0.133,1.108,70.042"
"'[10:03:09.632]',0.085,0.790,0.770,0.143,1.123,69.749"
"'[10:03:09.640]',0.090,0.775,0.775,0.152,1.139,69.407"
"'[10:03:09.648]',0.135,0.730,0.785,0.163,1.153,69.066"
"'[10:03:09.656]',0.160,0.715,0.770,0.174,1.163,68.675"
"'[10:03:09.664]',0.150,0.720,0.760,0.184,1.172,68.382"
"'[10:03:09.672]',0.165,0.710,0.750,0.194,1.180,68.186"
"'[10:03:09.680]',0.170,0.700,0.735,0.203,1.187,68.186"
"'[10:03:09.688]',0.190,0.680,0.735,0.212,1.192,68.479"
"'[10:03:09.696]',0.185,0.685,0.730,0.219,1.193,69.505"
"'[10:03:09.704]',0.190,0.685,0.730,0.226,1.192,71.947"
"'[10:03:09.712]',0.190,0.685,0.740,0.231,1.190,76.099"
"'[10:03:09.720]',0.190,0.685,0.760,0.237,1.185,82.107"
"'[10:03:09.728]',0.165,0.720,0.770,0.240,1.178,89.385"
"'[10:03:09.736]',0.135,0.750,0.780,0.243,1.168,97.200"
"'[10:03:09.744]',0.100,0.780,0.770,0.244,1.156,104.868"
"'[10:03:09.752]',0.095,0.790,0.770,0.245,1.144,111.755"
"'[10:03:09.760]',0.080,0.805,0.765,0.244,1.131,117.421"
"'[10:03:09.768]',0.055,0.825,0.750,0.243,1.118,121.573"
"'[10:03:09.776]',0.045,0.830,0.745,0.240,1.106,124.064"
"'[10:03:09.784]',0.040,0.830,0.740,0.237,1.092,124.943"
"'[10:03:09.792]',0.045,0.835,0.735,0.231,1.077,124.406"
"'[10:03:09.800]',0.040,0.840,0.725,0.224,1.062,123.185"
"'[10:03:09.808]',0.040,0.830,0.730,0.214,1.049,121.671"
"'[10:03:09.816]',0.050,0.825,0.735,0.204,1.036,120.108"
"'[10:03:09.824]',0.035,0.835,0.735,0.191,1.022,118.691"
"'[10:03:09.832]',0.030,0.845,0.735,0.178,1.008,117.226"
"'[10:03:09.840]',0.030,0.840,0.735,0.163,0.991,115.809"
"'[10:03:09.848]',0.030,0.840,0.735,0.148,0.973,114.442"
"'[10:03:09.856]',0.035,0.840,0.735,0.134,0.958,113.123"
"'[10:03:09.864]',0.040,0.830,0.740,0.121,0.948,111.853"
"'[10:03:09.872]',0.040,0.835,0.745,0.110,0.939,110.632"
"'[10:03:09.880]',0.040,0.830,0.735,0.100,0.932,109.508"
"'[10:03:09.888]',0.045,0.825,0.735,0.090,0.923,108.483"
"'[10:03:09.896]',0.035,0.840,0.730,0.080,0.912,107.604"
"'[10:03:09.904]',0.030,0.850,0.715,0.072,0.905,106.822"
"'[10:03:09.912]',0.045,0.825,0.720,0.063,0.901,105.845"
"'[10:03:09.920]',0.050,0.820,0.715,0.057,0.896,104.624"
"'[10:03:09.928]',0.045,0.825,0.710,0.051,0.891,103.061"
"'[10:03:09.936]',0.040,0.820,0.700,0.048,0.885,101.107"
"'[10:03:09.944]',0.050,0.820,0.705,0.045,0.879,98.665"
"'[10:03:09.952]',0.040,0.825,0.695,0.045,0.872,95.979"
"'[10:03:09.960]',0.055,0.805,0.690,0.045,0.865,93.292"
"'[10:03:09.968]',0.065,0.790,0.690,0.049,0.860,90.850"
"'[10:03:09.976]',0.035,0.825,0.680,0.052,0.856,88.994"
"'[10:03:09.984]',0.020,0.845,0.675,0.059,0.852,87.675"
"'[10:03:09.992]',0.020,0.845,0.680,0.065,0.850,86.991"
"'[10:03:10.000]',0.040,0.820,0.685,0.074,0.849,86.796"
