'Time','II','AVR','V','RESP','PLETH','ABP'
'[23:14:51.163]',0.195,0.630,0.575,0.645,1.618,87.626
'[23:14:51.171]',0.190,0.635,0.570,0.641,1.677,84.520
'[23:14:51.179]',0.185,0.635,0.565,0.637,1.754,81.589
'[23:14:51.187]',0.185,0.630,0.560,0.634,1.842,79.127
'[23:14:51.195]',0.195,0.620,0.560,0.631,1.936,77.135
'[23:14:51.203]',0.200,0.625,0.560,0.628,2.036,75.845
'[23:14:51.211]',0.180,0.640,0.560,0.625,2.136,75.200
'[23:14:51.219]',0.185,0.635,0.555,0.622,2.233,74.849
'[23:14:51.227]',0.190,0.630,0.555,0.619,2.325,74.790
'[23:14:51.235]',0.195,0.635,0.555,0.616,2.409,74.790
'[23:14:51.243]',0.175,0.640,0.550,0.613,2.484,74.673
'[23:14:51.251]',0.175,0.645,0.550,0.611,2.550,74.438
'[23:14:51.259]',0.175,0.635,0.550,0.609,2.606,74.087
'[23:14:51.267]',0.165,0.645,0.545,0.607,2.644,73.852
'[23:14:51.275]',0.180,0.635,0.550,0.604,2.672,73.618
'[23:14:51.283]',0.195,0.630,0.560,0.602,2.696,73.442
'[23:14:51.291]',0.205,0.620,0.575,0.600,2.716,73.090
'[23:14:51.299]',0.210,0.625,0.585,0.597,2.729,72.797
'[23:14:51.307]',0.215,0.610,0.590,0.594,2.736,72.446
'[23:14:51.315]',0.210,0.615,0.580,0.591,2.737,71.977
'[23:14:51.323]',0.225,0.600,0.575,0.589,2.733,71.508
'[23:14:51.331]',0.230,0.590,0.560,0.586,2.724,70.980
'[23:14:51.339]',0.215,0.595,0.545,0.584,2.712,70.570
'[23:14:51.347]',0.200,0.620,0.535,0.582,2.694,70.101
'[23:14:51.355]',0.195,0.615,0.520,0.580,2.673,69.691
'[23:14:51.363]',0.180,0.635,0.525,0.578,2.649,69.222
'[23:14:51.371]',0.195,0.620,0.515,0.576,2.624,68.753
'[23:14:51.379]',0.200,0.615,0.510,0.573,2.595,68.284
'[23:14:51.387]',0.185,0.625,0.500,0.571,2.564,67.874
'[23:14:51.395]',0.175,0.620,0.495,0.569,2.530,67.405
'[23:14:51.403]',0.170,0.630,0.500,0.567,2.493,66.936
'[23:14:51.411]',0.180,0.615,0.505,0.566,2.454,66.467
'[23:14:51.419]',0.155,0.650,0.515,0.564,2.412,66.057
'[23:14:51.427]',0.150,0.660,0.515,0.563,2.368,65.588
'[23:14:51.435]',0.160,0.660,0.515,0.561,2.323,65.178
'[23:14:51.443]',0.155,0.650,0.515,0.560,2.276,64.709
'[23:14:51.451]',0.165,0.655,0.515,0.559,2.228,64.298
'[23:14:51.459]',0.155,0.660,0.515,0.558,2.184,63.771
'[23:14:51.467]',0.160,0.660,0.515,0.557,2.144,63.361
'[23:14:51.475]',0.165,0.650,0.515,0.556,2.100,62.892
'[23:14:51.483]',0.150,0.660,0.515,0.555,2.056,62.540
'[23:14:51.491]',0.160,0.660,0.515,0.554,2.013,62.071
'[23:14:51.499]',0.165,0.650,0.535,0.553,1.972,61.602
'[23:14:51.507]',0.150,0.700,0.605,0.552,1.934,61.250
'[23:14:51.515]',0.170,0.675,0.670,0.551,1.898,60.899
'[23:14:51.523]',0.250,0.540,0.725,0.550,1.807,60.664
'[23:14:51.531]',0.530,0.210,0.600,0.548,1.687,60.430
'[23:14:51.539]',0.635,0.085,0.305,0.546,1.610,60.137
'[23:14:51.547]',0.435,0.495,-0.020,0.544,1.556,59.844
'[23:14:51.555]',0.365,0.655,-0.335,0.543,1.516,59.551
'[23:14:51.563]',0.280,0.685,-0.360,0.541,1.489,59.316
'[23:14:51.571]',0.310,0.610,0.095,0.539,1.468,59.023
'[23:14:51.579]',0.285,0.585,0.350,0.538,1.449,58.789
'[23:14:51.587]',0.225,0.605,0.485,0.535,1.430,58.554
'[23:14:51.595]',0.205,0.620,0.535,0.533,1.413,58.261
'[23:14:51.603]',0.195,0.630,0.560,0.531,1.400,57.910
'[23:14:51.611]',0.205,0.625,0.565,0.528,1.386,57.558
'[23:14:51.619]',0.195,0.620,0.565,0.526,1.373,57.148
'[23:14:51.627]',0.185,0.620,0.570,0.524,1.361,56.854
'[23:14:51.635]',0.180,0.635,0.575,0.522,1.348,56.561
'[23:14:51.643]',0.190,0.630,0.570,0.521,1.334,56.210
'[23:14:51.651]',0.200,0.620,0.565,0.519,1.321,56.034
'[23:14:51.659]',0.205,0.615,0.570,0.517,1.311,55.917
'[23:14:51.667]',0.205,0.620,0.570,0.516,1.303,55.799
'[23:14:51.675]',0.210,0.605,0.565,0.514,1.293,55.682
'[23:14:51.683]',0.205,0.610,0.560,0.513,1.282,55.506
'[23:14:51.691]',0.220,0.600,0.550,0.511,1.269,55.272
'[23:14:51.699]',0.235,0.590,0.550,0.510,1.256,55.037
'[23:14:51.707]',0.230,0.590,0.550,0.509,1.243,54.803
'[23:14:51.715]',0.245,0.580,0.550,0.508,1.231,54.569
'[23:14:51.723]',0.245,0.575,0.545,0.507,1.219,54.276
'[23:14:51.731]',0.255,0.565,0.540,0.507,1.207,54.041
'[23:14:51.739]',0.270,0.560,0.530,0.507,1.196,53.865
'[23:14:51.747]',0.280,0.545,0.520,0.507,1.184,53.631
'[23:14:51.755]',0.285,0.535,0.515,0.507,1.172,53.455
'[23:14:51.763]',0.300,0.520,0.515,0.508,1.164,53.631
'[23:14:51.771]',0.315,0.505,0.500,0.508,1.157,54.217
'[23:14:51.779]',0.325,0.495,0.490,0.508,1.148,55.858
'[23:14:51.787]',0.355,0.465,0.475,0.508,1.137,59.316
'[23:14:51.795]',0.370,0.450,0.465,0.508,1.125,65.236
'[23:14:51.803]',0.360,0.450,0.450,0.508,1.114,73.911
'[23:14:51.811]',0.365,0.450,0.445,0.508,1.104,84.754
'[23:14:51.819]',0.380,0.435,0.420,0.507,1.095,96.184
'[23:14:51.827]',0.395,0.430,0.405,0.507,1.088,106.382
'[23:14:51.835]',0.395,0.430,0.395,0.506,1.082,113.885
'[23:14:51.843]',0.385,0.440,0.400,0.506,1.076,118.164
'[23:14:51.851]',0.355,0.460,0.410,0.505,1.070,119.922
'[23:14:51.859]',0.350,0.470,0.435,0.504,1.068,120.215
'[23:14:51.867]',0.330,0.500,0.455,0.503,1.067,120.215
'[23:14:51.875]',0.305,0.525,0.485,0.502,1.064,120.567
'[23:14:51.883]',0.285,0.545,0.520,0.501,1.058,121.211
'[23:14:51.891]',0.245,0.585,0.545,0.499,1.051,122.032
'[23:14:51.899]',0.200,0.615,0.570,0.497,1.043,122.677
'[23:14:51.907]',0.200,0.625,0.580,0.494,1.036,123.028
'[23:14:51.915]',0.180,0.640,0.570,0.491,1.030,123.087
'[23:14:51.923]',0.175,0.645,0.580,0.488,1.025,122.970
'[23:14:51.931]',0.170,0.660,0.580,0.484,1.022,122.794
'[23:14:51.939]',0.185,0.650,0.570,0.479,1.018,122.501
'[23:14:51.947]',0.175,0.660,0.575,0.474,1.015,122.032
'[23:14:51.955]',0.180,0.655,0.575,0.467,1.014,121.504
'[23:14:51.963]',0.165,0.665,0.575,0.461,1.016,120.684
'[23:14:51.971]',0.160,0.655,0.585,0.455,1.019,119.629
'[23:14:51.979]',0.180,0.650,0.585,0.449,1.020,118.281
'[23:14:51.987]',0.165,0.660,0.585,0.442,1.019,116.874
'[23:14:51.995]',0.160,0.655,0.585,0.436,1.016,115.292
'[23:14:52.003]',0.180,0.645,0.580,0.428,1.013,113.709
'[23:14:52.011]',0.195,0.640,0.575,0.419,1.009,112.126
'[23:14:52.019]',0.210,0.630,0.580,0.410,1.005,110.485
'[23:14:52.027]',0.205,0.630,0.575,0.400,1.003,108.727
'[23:14:52.035]',0.190,0.635,0.585,0.392,1.004,106.910
'[23:14:52.043]',0.185,0.635,0.580,0.383,1.013,104.976
'[23:14:52.051]',0.200,0.630,0.580,0.374,1.033,102.924
'[23:14:52.059]',0.205,0.625,0.585,0.366,1.064,100.697
'[23:14:52.067]',0.195,0.620,0.575,0.356,1.108,98.235
'[23:14:52.075]',0.230,0.605,0.560,0.347,1.173,95.480
'[23:14:52.083]',0.230,0.605,0.555,0.336,1.261,92.608
'[23:14:52.091]',0.220,0.610,0.550,0.325,1.370,89.619
'[23:14:52.099]',0.195,0.615,0.565,0.314,1.500,86.747
'[23:14:52.107]',0.190,0.625,0.560,0.303,1.643,84.285
'[23:14:52.115]',0.195,0.630,0.545,0.291,1.796,82.351
'[23:14:52.123]',0.205,0.630,0.545,0.280,1.953,81.120
'[23:14:52.131]',0.200,0.635,0.545,0.271,2.110,80.358
'[23:14:52.139]',0.205,0.615,0.540,0.262,2.262,80.065
'[23:14:52.147]',0.195,0.625,0.540,0.255,2.405,79.948
'[23:14:52.155]',0.185,0.630,0.540,0.247,2.537,79.831
'[23:14:52.163]',0.180,0.635,0.540,0.240,2.640,79.772
'[23:14:52.171]',0.195,0.630,0.540,0.233,2.723,79.655
'[23:14:52.179]',0.200,0.630,0.535,0.226,2.806,79.479
'[23:14:52.187]',0.200,0.620,0.530,0.219,2.883,79.186
'[23:14:52.195]',0.205,0.620,0.535,0.214,2.947,78.834
'[23:14:52.203]',0.195,0.625,0.540,0.208,3.000,78.483
'[23:14:52.211]',0.205,0.620,0.550,0.204,3.040,78.131
'[23:14:52.219]',0.215,0.615,0.565,0.199,3.068,77.721
'[23:14:52.227]',0.220,0.615,0.580,0.195,3.087,77.310
'[23:14:52.235]',0.240,0.600,0.575,0.191,3.096,76.900
'[23:14:52.243]',0.235,0.600,0.570,0.187,3.095,76.548
'[23:14:52.251]',0.230,0.595,0.565,0.183,3.085,76.138
'[23:14:52.259]',0.240,0.585,0.555,0.179,3.067,75.728
'[23:14:52.267]',0.245,0.590,0.545,0.176,3.043,75.376
'[23:14:52.275]',0.225,0.585,0.535,0.173,3.016,74.966
'[23:14:52.283]',0.205,0.615,0.525,0.171,2.983,74.614
'[23:14:52.291]',0.190,0.630,0.515,0.168,2.945,74.263
'[23:14:52.299]',0.205,0.615,0.505,0.166,2.903,73.852
'[23:14:52.307]',0.200,0.610,0.510,0.164,2.857,73.559
'[23:14:52.315]',0.190,0.610,0.505,0.162,2.807,73.149
'[23:14:52.323]',0.180,0.620,0.495,0.161,2.754,72.797
'[23:14:52.331]',0.200,0.600,0.500,0.159,2.696,72.446
'[23:14:52.339]',0.180,0.620,0.505,0.158,2.634,71.977
'[23:14:52.347]',0.155,0.650,0.515,0.156,2.570,71.566
'[23:14:52.355]',0.150,0.650,0.520,0.155,2.502,71.097
'[23:14:52.363]',0.160,0.655,0.515,0.154,2.439,70.746
'[23:14:52.371]',0.140,0.660,0.520,0.153,2.377,70.277
'[23:14:52.379]',0.160,0.655,0.515,0.151,2.309,69.925
'[23:14:52.387]',0.170,0.645,0.515,0.150,2.239,69.398
'[23:14:52.395]',0.165,0.645,0.515,0.148,2.168,68.987
'[23:14:52.403]',0.175,0.645,0.510,0.146,2.099,68.460
'[23:14:52.411]',0.155,0.655,0.515,0.145,2.032,68.050
'[23:14:52.419]',0.190,0.635,0.515,0.142,1.970,67.581
'[23:14:52.427]',0.160,0.660,0.570,0.140,1.912,67.170
'[23:14:52.435]',0.135,0.700,0.640,0.138,1.858,66.819
'[23:14:52.443]',0.195,0.625,0.720,0.136,1.810,66.350
'[23:14:52.451]',0.290,0.460,0.725,0.135,1.768,65.998
'[23:14:52.459]',0.630,0.065,0.435,0.134,1.735,65.646
'[23:14:52.467]',0.530,0.220,0.170,0.133,1.707,65.353
'[23:14:52.475]',0.425,0.590,-0.095,0.133,1.679,65.119
'[23:14:52.483]',0.345,0.665,-0.340,0.132,1.653,64.767
'[23:14:52.491]',0.300,0.685,-0.150,0.132,1.630,64.474
'[23:14:52.499]',0.320,0.595,0.195,0.131,1.608,64.181
'[23:14:52.507]',0.260,0.585,0.420,0.131,1.588,63.712
'[23:14:52.515]',0.210,0.615,0.515,0.131,1.571,63.302
'[23:14:52.523]',0.200,0.625,0.550,0.131,1.554,62.833
'[23:14:52.531]',0.205,0.615,0.560,0.132,1.539,62.423
'[23:14:52.539]',0.180,0.635,0.565,0.132,1.524,62.071
'[23:14:52.547]',0.170,0.630,0.575,0.133,1.509,61.602
'[23:14:52.555]',0.165,0.635,0.575,0.134,1.496,61.250
'[23:14:52.563]',0.205,0.610,0.570,0.135,1.485,60.899
'[23:14:52.571]',0.195,0.620,0.570,0.136,1.476,60.664
'[23:14:52.579]',0.205,0.615,0.565,0.138,1.465,60.430
'[23:14:52.587]',0.200,0.610,0.560,0.139,1.454,60.313
'[23:14:52.595]',0.205,0.610,0.560,0.141,1.443,60.195
'[23:14:52.603]',0.200,0.610,0.560,0.144,1.432,60.020
'[23:14:52.611]',0.225,0.590,0.560,0.146,1.421,59.844
'[23:14:52.619]',0.220,0.590,0.560,0.149,1.412,59.609
'[23:14:52.627]',0.195,0.605,0.560,0.152,1.401,59.375
'[23:14:52.635]',0.225,0.585,0.550,0.155,1.390,59.023
'[23:14:52.643]',0.255,0.565,0.550,0.158,1.378,58.789
'[23:14:52.651]',0.255,0.565,0.545,0.162,1.367,58.496
'[23:14:52.659]',0.255,0.560,0.540,0.166,1.358,58.261
'[23:14:52.667]',0.265,0.545,0.545,0.170,1.351,58.027
'[23:14:52.675]',0.275,0.535,0.540,0.173,1.341,57.910
'[23:14:52.683]',0.280,0.525,0.530,0.176,1.330,57.910
'[23:14:52.691]',0.305,0.510,0.520,0.179,1.319,58.261
'[23:14:52.699]',0.325,0.485,0.515,0.182,1.307,59.433
'[23:14:52.707]',0.335,0.480,0.510,0.184,1.295,62.071
'[23:14:52.715]',0.325,0.470,0.505,0.186,1.283,67.053
'[23:14:52.723]',0.335,0.465,0.490,0.188,1.272,74.614
'[23:14:52.731]',0.365,0.445,0.475,0.190,1.260,84.403
'[23:14:52.739]',0.375,0.450,0.460,0.192,1.249,95.187
'[23:14:52.747]',0.370,0.450,0.450,0.194,1.239,105.034
'[23:14:52.755]',0.370,0.445,0.445,0.195,1.231,112.537
'[23:14:52.763]',0.375,0.445,0.435,0.196,1.226,117.050
'[23:14:52.771]',0.380,0.450,0.440,0.197,1.223,118.750
'[23:14:52.779]',0.360,0.465,0.450,0.198,1.217,118.867
'[23:14:52.787]',0.345,0.480,0.470,0.198,1.209,118.398
'[23:14:52.795]',0.325,0.505,0.495,0.198,1.200,118.281
'[23:14:52.803]',0.295,0.530,0.520,0.197,1.193,118.574
'[23:14:52.811]',0.265,0.560,0.545,0.195,1.185,118.926
'[23:14:52.819]',0.240,0.590,0.565,0.193,1.178,119.043
'[23:14:52.827]',0.220,0.605,0.585,0.191,1.172,118.926
'[23:14:52.835]',0.205,0.615,0.590,0.188,1.165,118.632
'[23:14:52.843]',0.190,0.630,0.595,0.185,1.158,118.164
'[23:14:52.851]',0.195,0.630,0.595,0.183,1.152,117.753
'[23:14:52.859]',0.185,0.635,0.595,0.180,1.148,117.402
'[23:14:52.867]',0.180,0.640,0.585,0.176,1.146,117.050
'[23:14:52.875]',0.190,0.640,0.585,0.172,1.142,116.464
'[23:14:52.883]',0.195,0.635,0.590,0.168,1.138,115.819
'[23:14:52.891]',0.190,0.635,0.585,0.164,1.134,114.940
'[23:14:52.899]',0.190,0.640,0.585,0.160,1.131,113.709
'[23:14:52.907]',0.195,0.635,0.590,0.156,1.128,112.361
'[23:14:52.915]',0.195,0.635,0.595,0.151,1.126,110.896
'[23:14:52.923]',0.185,0.635,0.590,0.147,1.125,109.372
'[23:14:52.931]',0.205,0.630,0.590,0.144,1.124,107.789
'[23:14:52.939]',0.225,0.615,0.585,0.141,1.122,106.148
'[23:14:52.947]',0.225,0.615,0.585,0.140,1.122,104.448
'[23:14:52.955]',0.230,0.610,0.590,0.138,1.127,102.631
'[23:14:52.963]',0.230,0.615,0.585,0.137,1.137,100.638
'[23:14:52.971]',0.215,0.610,0.585,0.136,1.154,98.470
'[23:14:52.979]',0.220,0.620,0.580,0.136,1.183,96.242
'[23:14:52.987]',0.230,0.610,0.585,0.135,1.227,93.781
'[23:14:52.995]',0.220,0.615,0.580,0.136,1.288,91.084
'[23:14:53.003]',0.225,0.605,0.580,0.137,1.370,88.212
'[23:14:53.011]',0.215,0.610,0.575,0.139,1.470,85.223
'[23:14:53.019]',0.205,0.615,0.570,0.140,1.587,82.351
'[23:14:53.027]',0.210,0.615,0.560,0.143,1.718,79.772
'[23:14:53.035]',0.220,0.610,0.560,0.147,1.859,77.897
'[23:14:53.043]',0.215,0.610,0.560,0.151,2.004,76.666
'[23:14:53.051]',0.205,0.615,0.560,0.156,2.148,75.904
'[23:14:53.059]',0.205,0.615,0.560,0.161,2.268,75.611
'[23:14:53.067]',0.205,0.620,0.555,0.167,2.371,75.435
'[23:14:53.075]',0.205,0.625,0.555,0.174,2.479,75.259
'[23:14:53.083]',0.200,0.625,0.555,0.181,2.581,75.083
'[23:14:53.091]',0.215,0.615,0.550,0.188,2.672,74.849
'[23:14:53.099]',0.205,0.615,0.545,0.195,2.751,74.556
'[23:14:53.107]',0.205,0.615,0.545,0.202,2.817,74.145
'[23:14:53.115]',0.205,0.620,0.545,0.209,2.869,73.852
'[23:14:53.123]',0.200,0.625,0.550,0.217,2.909,73.501
'[23:14:53.131]',0.210,0.615,0.550,0.225,2.938,73.090
'[23:14:53.139]',0.220,0.610,0.555,0.233,2.957,72.739
'[23:14:53.147]',0.230,0.615,0.580,0.241,2.967,72.387
'[23:14:53.155]',0.255,0.590,0.585,0.248,2.965,71.977
'[23:14:53.163]',0.260,0.590,0.585,0.256,2.955,71.566
'[23:14:53.171]',0.255,0.585,0.580,0.263,2.941,71.097
'[23:14:53.179]',0.260,0.580,0.570,0.269,2.924,70.629
'[23:14:53.187]',0.250,0.590,0.555,0.276,2.900,70.101
'[23:14:53.195]',0.245,0.585,0.550,0.283,2.872,69.632
'[23:14:53.203]',0.235,0.590,0.535,0.290,2.840,69.105
'[23:14:53.211]',0.225,0.610,0.520,0.297,2.803,68.694
'[23:14:53.219]',0.210,0.615,0.515,0.304,2.761,68.225
'[23:14:53.227]',0.210,0.615,0.505,0.311,2.717,67.874
'[23:14:53.235]',0.220,0.595,0.505,0.318,2.668,67.463
'[23:14:53.243]',0.215,0.590,0.500,0.325,2.615,67.053
'[23:14:53.251]',0.220,0.590,0.505,0.332,2.558,66.526
'[23:14:53.259]',0.205,0.600,0.500,0.338,2.503,66.115
'[23:14:53.267]',0.185,0.625,0.510,0.344,2.448,65.646
'[23:14:53.275]',0.180,0.635,0.510,0.350,2.384,65.236
'[23:14:53.283]',0.180,0.635,0.520,0.357,2.317,64.767
'[23:14:53.291]',0.180,0.640,0.520,0.363,2.246,64.357
'[23:14:53.299]',0.185,0.635,0.520,0.369,2.175,63.947
'[23:14:53.307]',0.180,0.630,0.515,0.376,2.104,63.419
'[23:14:53.315]',0.185,0.640,0.515,0.381,2.034,63.009
'[23:14:53.323]',0.190,0.635,0.515,0.387,1.967,62.540
'[23:14:53.331]',0.180,0.635,0.515,0.391,1.902,62.188
'[23:14:53.339]',0.185,0.625,0.515,0.396,1.842,61.778
'[23:14:53.347]',0.180,0.635,0.520,0.401,1.786,61.426
'[23:14:53.355]',0.185,0.650,0.565,0.407,1.741,61.075
'[23:14:53.363]',0.145,0.695,0.635,0.412,1.703,60.664
'[23:14:53.371]',0.215,0.620,0.705,0.418,1.665,60.371
'[23:14:53.379]',0.305,0.460,0.725,0.424,1.629,60.020
'[23:14:53.387]',0.630,0.105,0.490,0.430,1.595,59.785
'[23:14:53.395]',0.645,0.070,0.205,0.436,1.565,59.551
'[23:14:53.403]',0.460,0.560,-0.075,0.442,1.538,59.375
'[23:14:53.411]',0.390,0.650,-0.335,0.448,1.512,59.199
'[23:14:53.419]',0.300,0.680,-0.155,0.454,1.489,58.965
'[23:14:53.427]',0.325,0.595,0.185,0.459,1.467,58.789
'[23:14:53.435]',0.280,0.580,0.415,0.465,1.448,58.613
'[23:14:53.443]',0.225,0.610,0.515,0.471,1.429,58.320
'[23:14:53.451]',0.205,0.615,0.550,0.476,1.413,57.968
'[23:14:53.459]',0.200,0.615,0.560,0.482,1.400,57.616
'[23:14:53.467]',0.205,0.615,0.570,0.488,1.390,57.206
'[23:14:53.475]',0.200,0.615,0.570,0.494,1.378,56.913
'[23:14:53.483]',0.210,0.615,0.580,0.499,1.367,56.620
'[23:14:53.491]',0.210,0.610,0.580,0.505,1.354,56.268
'[23:14:53.499]',0.205,0.615,0.585,0.510,1.341,56.093
'[23:14:53.507]',0.210,0.610,0.580,0.516,1.327,55.917
'[23:14:53.515]',0.205,0.615,0.570,0.522,1.315,55.741
'[23:14:53.523]',0.205,0.610,0.560,0.528,1.302,55.624
'[23:14:53.531]',0.215,0.600,0.570,0.534,1.288,55.448
'[23:14:53.539]',0.210,0.595,0.560,0.541,1.275,55.213
'[23:14:53.547]',0.205,0.600,0.560,0.548,1.261,55.037
'[23:14:53.555]',0.230,0.590,0.555,0.557,1.251,54.803
'[23:14:53.563]',0.235,0.585,0.555,0.565,1.244,54.569
'[23:14:53.571]',0.230,0.585,0.550,0.572,1.232,54.276
'[23:14:53.579]',0.235,0.575,0.545,0.579,1.216,54.041
'[23:14:53.587]',0.270,0.545,0.540,0.586,1.201,53.807
'[23:14:53.595]',0.275,0.555,0.535,0.593,1.189,53.572
'[23:14:53.603]',0.270,0.540,0.530,0.599,1.176,53.279
'[23:14:53.611]',0.300,0.520,0.520,0.606,1.164,53.162
'[23:14:53.619]',0.310,0.515,0.515,0.612,1.152,53.220
'[23:14:53.627]',0.330,0.495,0.505,0.619,1.142,53.865
'[23:14:53.635]',0.340,0.485,0.490,0.625,1.131,55.624
'[23:14:53.643]',0.365,0.465,0.475,0.631,1.121,59.199
'[23:14:53.651]',0.370,0.460,0.465,0.636,1.111,65.412
'[23:14:53.659]',0.375,0.450,0.455,0.642,1.106,74.497
'[23:14:53.667]',0.385,0.445,0.440,0.647,1.103,85.751
'[23:14:53.675]',0.395,0.435,0.435,0.652,1.098,97.473
'[23:14:53.683]',0.400,0.425,0.425,0.657,1.092,107.848
'[23:14:53.691]',0.395,0.440,0.420,0.662,1.086,115.233
'[23:14:53.699]',0.380,0.450,0.420,0.665,1.081,119.160
'[23:14:53.707]',0.370,0.465,0.430,0.668,1.076,120.449
'[23:14:53.715]',0.345,0.485,0.460,0.670,1.071,120.274
'[23:14:53.723]',0.325,0.505,0.485,0.671,1.066,119.863
'[23:14:53.731]',0.310,0.520,0.515,0.672,1.062,119.863
'[23:14:53.739]',0.265,0.560,0.540,0.673,1.057,120.156
'[23:14:53.747]',0.230,0.600,0.565,0.674,1.052,120.508
'[23:14:53.755]',0.220,0.610,0.580,0.674,1.051,120.625
'[23:14:53.763]',0.205,0.620,0.590,0.673,1.051,120.449
'[23:14:53.771]',0.190,0.635,0.595,0.672,1.048,120.098
'[23:14:53.779]',0.175,0.645,0.600,0.670,1.044,119.687
'[23:14:53.787]',0.150,0.665,0.595,0.668,1.040,119.336
'[23:14:53.795]',0.150,0.670,0.605,0.666,1.036,118.984
'[23:14:53.803]',0.155,0.660,0.600,0.664,1.033,118.574
'[23:14:53.811]',0.165,0.660,0.595,0.661,1.031,117.988
'[23:14:53.819]',0.165,0.660,0.585,0.659,1.030,117.167
'[23:14:53.827]',0.175,0.650,0.590,0.656,1.029,116.171
'[23:14:53.835]',0.160,0.655,0.595,0.654,1.028,114.940
'[23:14:53.843]',0.180,0.650,0.585,0.652,1.026,113.533
'[23:14:53.851]',0.195,0.635,0.585,0.651,1.023,112.126
'[23:14:53.859]',0.200,0.635,0.585,0.649,1.023,110.544
'[23:14:53.867]',0.180,0.640,0.590,0.648,1.025,108.961
'[23:14:53.875]',0.200,0.625,0.590,0.648,1.025,107.320
'[23:14:53.883]',0.205,0.625,0.585,0.648,1.026,105.562
'[23:14:53.891]',0.205,0.630,0.580,0.648,1.029,103.686
'[23:14:53.899]',0.200,0.635,0.580,0.648,1.037,101.752
'[23:14:53.907]',0.190,0.630,0.585,0.648,1.056,99.525
'[23:14:53.915]',0.205,0.620,0.580,0.649,1.089,97.180
'[23:14:53.923]',0.215,0.615,0.575,0.650,1.140,94.543
'[23:14:53.931]',0.210,0.615,0.575,0.650,1.212,91.612
'[23:14:53.939]',0.205,0.615,0.570,0.651,1.306,88.564
'[23:14:53.947]',0.200,0.625,0.570,0.652,1.420,85.575
'[23:14:53.955]',0.205,0.615,0.560,0.653,1.533,82.644
'[23:14:53.963]',0.205,0.615,0.560,0.654,1.647,80.300
'[23:14:53.971]',0.195,0.630,0.560,0.656,1.785,78.600
'[23:14:53.979]',0.185,0.635,0.560,0.657,1.934,77.545
'[23:14:53.987]',0.195,0.630,0.555,0.659,2.086,77.076
'[23:14:53.995]',0.190,0.625,0.555,0.661,2.237,76.841
'[23:14:54.003]',0.195,0.635,0.550,0.663,2.379,76.841
'[23:14:54.011]',0.185,0.630,0.550,0.666,2.509,76.783
'[23:14:54.019]',0.200,0.620,0.540,0.669,2.626,76.666
'[23:14:54.027]',0.185,0.635,0.540,0.672,2.726,76.431
'[23:14:54.035]',0.180,0.635,0.540,0.676,2.812,76.138
'[23:14:54.043]',0.190,0.630,0.540,0.680,2.885,75.786
'[23:14:54.051]',0.195,0.620,0.545,0.683,2.942,75.435
'[23:14:54.059]',0.190,0.630,0.550,0.687,2.979,74.966
'[23:14:54.067]',0.195,0.630,0.545,0.690,3.002,74.614
'[23:14:54.075]',0.210,0.620,0.570,0.693,3.020,74.145
'[23:14:54.083]',0.230,0.610,0.585,0.696,3.031,73.676
'[23:14:54.091]',0.245,0.595,0.580,0.699,3.035,73.207
'[23:14:54.099]',0.245,0.590,0.575,0.701,3.031,72.797
'[23:14:54.107]',0.235,0.595,0.570,0.703,3.021,72.446
'[23:14:54.115]',0.240,0.590,0.555,0.706,3.003,71.977
'[23:14:54.123]',0.230,0.595,0.540,0.708,2.979,71.625
'[23:14:54.131]',0.230,0.605,0.530,0.710,2.950,71.097
'[23:14:54.139]',0.205,0.620,0.520,0.712,2.916,70.687
'[23:14:54.147]',0.190,0.630,0.520,0.714,2.877,70.160
'[23:14:54.155]',0.195,0.615,0.510,0.717,2.835,69.808
'[23:14:54.163]',0.205,0.610,0.500,0.720,2.792,69.398
'[23:14:54.171]',0.215,0.600,0.490,0.722,2.744,69.046
'[23:14:54.179]',0.195,0.615,0.495,0.725,2.691,68.753
'[23:14:54.187]',0.195,0.615,0.500,0.727,2.633,68.343
'[23:14:54.195]',0.180,0.630,0.515,0.729,2.572,67.932
'[23:14:54.203]',0.165,0.635,0.515,0.731,2.506,67.405
'[23:14:54.211]',0.160,0.650,0.515,0.733,2.438,66.936
'[23:14:54.219]',0.170,0.655,0.515,0.734,2.367,66.408
'[23:14:54.227]',0.170,0.650,0.515,0.735,2.292,65.939
'[23:14:54.235]',0.180,0.635,0.515,0.736,2.218,65.471
'[23:14:54.243]',0.175,0.630,0.515,0.737,2.146,65.060
'[23:14:54.251]',0.175,0.645,0.515,0.737,2.075,64.591
'[23:14:54.259]',0.175,0.640,0.510,0.737,2.015,64.181
'[23:14:54.267]',0.180,0.635,0.515,0.737,1.960,63.771
'[23:14:54.275]',0.180,0.635,0.515,0.737,1.904,63.361
'[23:14:54.283]',0.165,0.655,0.550,0.737,1.850,63.009
'[23:14:54.291]',0.145,0.690,0.625,0.737,1.801,62.599
'[23:14:54.299]',0.190,0.635,0.700,0.737,1.755,62.247
'[23:14:54.307]',0.295,0.475,0.730,0.736,1.714,62.012
'[23:14:54.315]',0.635,0.125,0.480,0.736,1.677,61.719
'[23:14:54.323]',0.670,0.070,0.195,0.735,1.645,61.485
'[23:14:54.331]',0.465,0.540,-0.090,0.734,1.617,61.309
'[23:14:54.339]',0.385,0.640,-0.345,0.734,1.592,61.075
