"'Time','II','AVR','V','RESP','PLETH','ABP'"
"'[17:50:05.288]',0.400,0.700,0.550,1.000,1.324,-"
"'[17:50:05.296]',0.385,0.710,0.555,1.000,1.446,-"
"'[17:50:05.304]',0.400,0.705,0.555,1.000,1.585,-"
"'[17:50:05.312]',0.395,0.705,0.545,1.000,1.734,-"
"'[17:50:05.320]',0.420,0.680,0.540,1.000,1.890,-"
"'[17:50:05.328]',0.405,0.700,0.540,1.000,2.025,-"
"'[17:50:05.336]',0.355,0.730,0.545,1.000,2.146,-"
"'[17:50:05.344]',0.350,0.730,0.545,1.000,2.275,-"
"'[17:50:05.352]',0.350,0.740,0.550,1.000,2.397,-"
"'[17:50:05.360]',0.360,0.725,0.545,1.000,2.505,-"
"'[17:50:05.368]',0.350,0.730,0.550,1.000,2.601,-"
"'[17:50:05.376]',0.360,0.715,0.550,1.000,2.681,-"
"'[17:50:05.384]',0.350,0.730,0.550,1.000,2.746,-"
"'[17:50:05.392]',0.345,0.735,0.555,1.000,2.797,-"
"'[17:50:05.400]',0.330,0.755,0.555,1.000,2.838,-"
"'[17:50:05.408]',0.330,0.750,0.540,1.000,2.870,-"
"'[17:50:05.416]',0.340,0.735,0.540,1.000,2.896,-"
"'[17:50:05.424]',0.325,0.740,0.555,1.000,2.920,-"
"'[17:50:05.432]',0.340,0.745,0.550,1.000,2.934,-"
"'[17:50:05.440]',0.350,0.740,0.550,1.000,2.938,-"
"'[17:50:05.448]',0.330,0.755,0.545,1.000,2.944,-"
"'[17:50:05.456]',0.335,0.755,0.545,1.000,2.947,-"
"'[17:50:05.464]',0.355,0.725,0.560,1.000,2.945,-"
"'[17:50:05.472]',0.365,0.720,0.555,1.000,2.939,-"
"'[17:50:05.480]',0.355,0.730,0.545,1.000,2.928,-"
"'[17:50:05.488]',0.365,0.730,0.540,1.000,2.911,-"
"'[17:50:05.496]',0.375,0.730,0.555,1.000,2.891,-"
"'[17:50:05.504]',0.410,0.705,0.540,1.000,2.866,-"
"'[17:50:05.512]',0.430,0.690,0.540,1.000,2.833,-"
"'[17:50:05.520]',0.455,0.665,0.550,1.000,2.792,-"
"'[17:50:05.528]',0.445,0.660,0.560,1.000,2.750,-"
"'[17:50:05.536]',0.420,0.680,0.565,1.000,2.701,-"
"'[17:50:05.544]',0.380,0.705,0.570,1.000,2.642,-"
"'[17:50:05.552]',0.390,0.700,0.565,1.000,2.577,-"
"'[17:50:05.560]',0.345,0.735,0.565,1.000,2.506,-"
"'[17:50:05.568]',0.325,0.745,0.570,1.000,2.436,-"
"'[17:50:05.576]',0.310,0.755,0.550,1.000,2.367,-"
"'[17:50:05.584]',0.080,0.820,0.750,1.000,2.298,-"
"'[17:50:05.592]',0.310,0.760,0.550,1.000,2.230,-"
"'[17:50:05.600]',0.280,0.785,0.555,1.000,2.164,-"
"'[17:50:05.608]',0.255,0.795,0.550,1.000,2.106,-"
"'[17:50:05.616]',0.230,0.805,0.575,1.000,2.053,-"
"'[17:50:05.624]',0.195,0.825,0.635,1.000,2.002,-"
"'[17:50:05.632]',0.585,0.580,0.690,1.000,1.962,-"
"'[17:50:05.640]',1.486,0.024,0.730,1.000,1.932,-"
"'[17:50:05.648]',1.501,-0.500,0.545,1.000,1.902,-"
"'[17:50:05.656]',1.501,-0.500,0.250,1.000,1.874,-"
"'[17:50:05.664]',1.501,-0.500,0.050,1.000,1.847,-"
"'[17:50:05.672]',1.501,-0.081,0.195,1.000,1.819,-"
"'[17:50:05.680]',0.630,0.545,0.360,1.000,1.792,-"
"'[17:50:05.688]',0.345,0.725,0.440,1.000,1.764,-"
"'[17:50:05.696]',0.240,0.805,0.495,1.000,1.739,-"
"'[17:50:05.704]',0.175,0.845,0.525,1.000,1.717,-"
"'[17:50:05.712]',0.120,0.880,0.540,1.000,1.695,-"
"'[17:50:05.720]',0.075,0.905,0.555,1.000,1.673,-"
"'[17:50:05.728]',0.060,0.915,0.555,1.000,1.651,-"
"'[17:50:05.736]',0.070,0.910,0.555,1.000,1.631,-"
"'[17:50:05.744]',0.075,0.900,0.555,1.000,1.611,-"
"'[17:50:05.752]',0.070,0.905,0.565,1.000,1.590,-"
"'[17:50:05.760]',0.090,0.885,0.570,1.000,1.567,-"
"'[17:50:05.768]',0.105,0.870,0.565,1.000,1.542,-"
"'[17:50:05.776]',0.105,0.891,0.560,1.000,1.517,-"
"'[17:50:05.784]',0.135,0.875,0.540,1.000,1.495,-"
"'[17:50:05.792]',0.140,0.880,0.540,1.000,1.474,-"
"'[17:50:05.800]',0.130,0.885,0.540,1.000,1.454,-"
"'[17:50:05.808]',0.160,0.855,0.540,1.000,1.432,-"
"'[17:50:05.816]',0.160,0.850,0.550,1.000,1.409,-"
"'[17:50:05.824]',0.140,0.875,0.545,1.000,1.387,-"
"'[17:50:05.832]',0.135,0.870,0.560,1.000,1.371,-"
"'[17:50:05.840]',0.145,0.870,0.555,1.000,1.357,-"
"'[17:50:05.848]',0.120,0.875,0.550,1.000,1.339,-"
"'[17:50:05.856]',0.070,0.900,0.580,1.000,1.324,-"
"'[17:50:05.864]',0.080,0.895,0.590,1.000,1.309,-"
"'[17:50:05.872]',0.090,0.885,0.595,1.000,1.296,-"
"'[17:50:05.880]',0.070,0.895,0.585,1.000,1.286,-"
"'[17:50:05.888]',0.050,0.915,0.585,1.000,1.275,-"
"'[17:50:05.896]',0.055,0.910,0.590,1.000,1.258,-"
"'[17:50:05.904]',0.095,0.885,0.595,1.000,1.239,-"
"'[17:50:05.912]',0.115,0.875,0.575,1.000,1.222,-"
"'[17:50:05.920]',0.115,0.880,0.565,1.000,1.206,-"
"'[17:50:05.928]',0.125,0.870,0.570,1.000,1.196,-"
"'[17:50:05.936]',0.105,0.865,0.555,1.000,1.192,-"
"'[17:50:05.944]',0.065,0.900,0.560,1.000,1.185,-"
"'[17:50:05.952]',0.050,0.905,0.565,1.000,1.174,-"
"'[17:50:05.960]',0.100,0.885,0.565,1.000,1.163,-"
"'[17:50:05.968]',0.180,0.835,0.545,1.000,1.152,-"
"'[17:50:05.976]',0.250,0.805,0.540,1.000,1.139,-"
"'[17:50:05.984]',0.305,0.775,0.520,1.000,1.125,-"
"'[17:50:05.992]',0.345,0.755,0.515,1.000,1.111,-"
"'[17:50:06.000]',0.350,0.750,0.520,1.000,1.102,-"
"'[17:50:06.008]',0.320,0.765,0.540,1.000,1.092,-"
"'[17:50:06.016]',0.345,0.740,0.530,1.000,1.081,-"
"'[17:50:06.024]',0.350,0.730,0.545,1.000,1.072,-"
"'[17:50:06.032]',0.325,0.760,0.540,1.000,1.068,-"
"'[17:50:06.040]',0.365,0.750,0.515,1.000,1.066,-"
"'[17:50:06.048]',0.370,0.740,0.505,1.000,1.062,-"
"'[17:50:06.056]',0.405,0.715,0.520,0.996,1.056,-"
"'[17:50:06.064]',0.440,0.705,0.525,0.993,1.050,-"
"'[17:50:06.072]',0.400,0.715,0.515,0.975,1.044,-"
"'[17:50:06.080]',0.320,0.760,0.545,0.957,1.037,-"
"'[17:50:06.088]',0.325,0.750,0.560,0.938,1.030,-"
"'[17:50:06.096]',0.365,0.725,0.560,0.920,1.023,-"
"'[17:50:06.104]',0.435,0.690,0.535,0.900,1.016,-"
"'[17:50:06.112]',0.475,0.665,0.525,0.881,1.008,-"
"'[17:50:06.120]',0.240,0.700,0.570,0.864,1.004,-"
"'[17:50:06.128]',0.475,0.665,0.525,0.847,1.007,-"
"'[17:50:06.136]',0.355,0.730,0.550,0.831,1.019,-"
"'[17:50:06.144]',0.300,0.760,0.575,0.815,1.040,-"
"'[17:50:06.152]',0.285,0.765,0.585,0.800,1.078,-"
"'[17:50:06.160]',0.280,0.755,0.595,0.785,1.138,-"
"'[17:50:06.168]',0.260,0.775,0.585,0.771,1.221,-"
"'[17:50:06.176]',0.255,0.780,0.575,0.756,1.326,-"
"'[17:50:06.184]',0.280,0.760,0.570,0.744,1.450,-"
"'[17:50:06.192]',0.300,0.755,0.575,0.731,1.590,-"
"'[17:50:06.200]',0.325,0.745,0.565,0.721,1.744,-"
"'[17:50:06.208]',0.325,0.740,0.565,0.711,1.901,-"
"'[17:50:06.216]',0.300,0.760,0.565,0.701,2.055,-"
"'[17:50:06.224]',0.295,0.750,0.570,0.692,2.203,-"
"'[17:50:06.232]',0.315,0.730,0.565,0.683,2.326,-"
"'[17:50:06.240]',0.310,0.730,0.540,0.674,2.427,-"
"'[17:50:06.248]',0.325,0.740,0.545,0.666,2.530,-"
"'[17:50:06.256]',0.340,0.730,0.535,0.658,2.626,-"
"'[17:50:06.264]',0.330,0.730,0.555,0.650,2.711,-"
"'[17:50:06.272]',0.350,0.725,0.550,0.643,2.786,-"
"'[17:50:06.280]',0.370,0.715,0.540,0.636,2.850,-"
"'[17:50:06.288]',0.425,0.690,0.515,0.629,2.903,-"
"'[17:50:06.296]',0.450,0.670,0.510,0.623,2.945,-"
"'[17:50:06.304]',0.445,0.680,0.515,0.616,2.977,-"
"'[17:50:06.312]',0.440,0.680,0.515,0.610,2.999,-"
"'[17:50:06.320]',0.525,0.635,0.490,0.604,3.014,-"
"'[17:50:06.328]',0.580,0.610,0.470,0.598,3.016,-"
"'[17:50:06.336]',0.540,0.625,0.480,0.592,3.010,-"
"'[17:50:06.344]',0.475,0.655,0.505,0.587,3.002,-"
"'[17:50:06.352]',0.400,0.705,0.520,0.581,2.991,-"
"'[17:50:06.360]',0.350,0.730,0.515,0.576,2.980,-"
"'[17:50:06.368]',0.265,0.770,0.560,0.571,2.972,-"
"'[17:50:06.376]',0.225,0.790,0.570,0.565,2.963,-"
"'[17:50:06.384]',0.265,0.775,0.560,0.559,2.949,-"
"'[17:50:06.392]',0.295,0.760,0.550,0.552,2.929,-"
"'[17:50:06.400]',0.325,0.745,0.555,0.546,2.900,-"
"'[17:50:06.408]',0.355,0.705,0.560,0.539,2.863,-"
"'[17:50:06.416]',0.390,0.675,0.565,0.532,2.819,-"
"'[17:50:06.424]',0.425,0.665,0.555,0.525,2.768,-"
"'[17:50:06.432]',0.435,0.675,0.545,0.518,2.716,-"
"'[17:50:06.440]',0.390,0.685,0.555,0.511,2.657,-"
"'[17:50:06.448]',0.395,0.680,0.560,0.504,2.587,-"
"'[17:50:06.456]',0.320,0.735,0.545,0.497,2.512,-"
"'[17:50:06.464]',0.280,0.770,0.540,0.490,2.434,-"
"'[17:50:06.472]',0.265,0.775,0.535,0.483,2.357,-"
"'[17:50:06.480]',0.255,0.790,0.550,0.475,2.283,-"
"'[17:50:06.488]',0.265,0.775,0.560,0.467,2.213,-"
"'[17:50:06.496]',0.280,0.770,0.555,0.459,2.151,-"
"'[17:50:06.504]',0.300,0.760,0.555,0.451,2.098,-"
"'[17:50:06.512]',0.265,0.785,0.595,0.443,2.052,-"
"'[17:50:06.520]',0.230,0.800,0.655,0.436,2.012,-"
"'[17:50:06.528]',0.770,0.465,0.715,0.429,1.978,-"
"'[17:50:06.536]',1.501,-0.166,0.735,0.421,1.950,-"
"'[17:50:06.544]',1.501,-0.500,0.460,0.413,1.922,-"
"'[17:50:06.552]',1.501,-0.500,0.180,0.405,1.897,-"
"'[17:50:06.560]',1.501,-0.500,0.060,0.396,1.877,-"
"'[17:50:06.568]',1.426,0.065,0.240,0.387,1.858,-"
"'[17:50:06.576]',0.540,0.615,0.375,0.378,1.839,-"
"'[17:50:06.584]',0.325,0.745,0.455,0.369,1.815,-"
"'[17:50:06.592]',0.205,0.830,0.510,0.361,1.790,-"
"'[17:50:06.600]',0.109,0.880,0.535,0.353,1.763,-"
"'[17:50:06.608]',0.065,0.910,0.550,0.345,1.738,-"
"'[17:50:06.616]',0.050,0.925,0.545,0.338,1.716,-"
"'[17:50:06.624]',0.044,0.920,0.550,0.332,1.700,-"
"'[17:50:06.632]',0.040,0.935,0.550,0.324,1.688,-"
"'[17:50:06.640]',0.020,0.940,0.565,0.317,1.674,-"
"'[17:50:06.648]',-0.000,0.950,0.565,0.309,1.656,-"
"'[17:50:06.656]',-0.010,0.965,0.565,0.301,1.637,-"
"'[17:50:06.664]',-0.015,0.965,0.570,0.294,1.616,-"
"'[17:50:06.672]',0.024,0.945,0.565,0.287,1.589,-"
"'[17:50:06.680]',0.035,0.940,0.570,0.280,1.559,-"
"'[17:50:06.688]',0.044,0.920,0.560,0.273,1.529,-"
"'[17:50:06.696]',0.065,0.910,0.565,0.265,1.500,-"
"'[17:50:06.704]',0.080,0.895,0.565,0.257,1.474,-"
"'[17:50:06.712]',0.075,0.915,0.560,0.247,1.451,-"
"'[17:50:06.720]',0.070,0.915,0.550,0.238,1.430,-"
"'[17:50:06.728]',0.085,0.905,0.565,0.227,1.416,-"
"'[17:50:06.736]',0.090,0.895,0.565,0.217,1.403,-"
"'[17:50:06.744]',0.085,0.895,0.565,0.206,1.384,-"
"'[17:50:06.752]',0.109,0.885,0.550,0.196,1.365,-"
"'[17:50:06.760]',0.145,0.875,0.550,0.186,1.346,-"
"'[17:50:06.768]',0.185,0.845,0.540,0.177,1.326,-"
"'[17:50:06.776]',0.230,0.820,0.535,0.168,1.307,-"
"'[17:50:06.784]',0.240,0.810,0.525,0.159,1.291,-"
"'[17:50:06.792]',0.210,0.830,0.540,0.149,1.277,-"
"'[17:50:06.800]',0.200,0.835,0.540,0.140,1.263,-"
"'[17:50:06.808]',0.185,0.825,0.545,0.129,1.249,-"
"'[17:50:06.816]',0.180,0.835,0.550,0.118,1.234,-"
"'[17:50:06.824]',0.165,0.845,0.540,0.108,1.223,-"
"'[17:50:06.832]',0.160,0.850,0.535,0.099,1.215,-"
"'[17:50:06.840]',0.130,0.870,0.540,0.090,1.204,-"
"'[17:50:06.848]',0.120,0.875,0.540,0.081,1.191,-"
"'[17:50:06.856]',0.150,0.860,0.540,0.071,1.177,-"
"'[17:50:06.864]',0.165,0.845,0.540,0.061,1.163,-"
"'[17:50:06.872]',0.195,0.825,0.550,0.050,1.150,-"
"'[17:50:06.880]',0.220,0.820,0.560,0.040,1.138,-"
"'[17:50:06.888]',0.245,0.800,0.555,0.028,1.128,-"
"'[17:50:06.896]',0.260,0.790,0.560,0.016,1.120,-"
"'[17:50:06.904]',0.290,0.770,0.550,0.008,1.114,-"
"'[17:50:06.912]',0.310,0.760,0.545,-0.000,1.109,-"
"'[17:50:06.920]',0.330,0.755,0.535,-0.000,1.104,-"
"'[17:50:06.928]',0.325,0.760,0.540,-0.000,1.101,-"
"'[17:50:06.936]',0.335,0.755,0.540,-0.000,1.096,-"
"'[17:50:06.944]',0.350,0.755,0.535,-0.000,1.086,-"
"'[17:50:06.952]',0.370,0.735,0.530,-0.000,1.078,-"
"'[17:50:06.960]',0.375,0.730,0.520,-0.000,1.069,-"
"'[17:50:06.968]',0.365,0.755,0.520,-0.000,1.060,-"
"'[17:50:06.976]',0.355,0.745,0.540,-0.000,1.052,-"
"'[17:50:06.984]',0.385,0.730,0.545,-0.000,1.044,-"
"'[17:50:06.992]',0.440,0.700,0.515,-0.000,1.037,-"
"'[17:50:07.000]',0.455,0.680,0.520,-0.000,1.032,-"
"'[17:50:07.008]',0.410,0.700,0.535,-0.000,1.029,-"
"'[17:50:07.016]',0.345,0.740,0.540,-0.000,1.029,-"
"'[17:50:07.024]',0.305,0.760,0.555,-0.000,1.036,-"
"'[17:50:07.032]',0.255,0.790,0.570,-0.000,1.052,-"
"'[17:50:07.040]',0.185,0.820,0.585,-0.000,1.076,-"
"'[17:50:07.048]',0.160,0.840,0.585,-0.000,1.117,-"
"'[17:50:07.056]',0.180,0.825,0.590,-0.000,1.181,-"
"'[17:50:07.064]',0.225,0.800,0.575,-0.000,1.270,-"
"'[17:50:07.072]',0.290,0.765,0.555,-0.000,1.380,-"
"'[17:50:07.080]',0.355,0.740,0.530,-0.000,1.507,-"
"'[17:50:07.088]',0.405,0.700,0.535,-0.000,1.649,-"
"'[17:50:07.096]',0.425,0.685,0.530,-0.000,1.803,-"
"'[17:50:07.104]',0.400,0.710,0.540,-0.000,1.958,-"
"'[17:50:07.112]',0.375,0.730,0.540,-0.000,2.109,-"
"'[17:50:07.120]',0.345,0.730,0.545,-0.000,2.254,-"
"'[17:50:07.128]',0.315,0.755,0.555,-0.000,2.375,-"
"'[17:50:07.136]',0.310,0.750,0.560,-0.000,2.477,-"
"'[17:50:07.144]',0.300,0.745,0.555,-0.000,2.580,-"
"'[17:50:07.152]',0.300,0.755,0.565,-0.000,2.674,-"
"'[17:50:07.160]',0.315,0.760,0.545,-0.000,2.757,-"
"'[17:50:07.168]',0.345,0.730,0.540,-0.000,2.827,-"
"'[17:50:07.176]',0.355,0.725,0.535,-0.000,2.882,-"
"'[17:50:07.184]',0.375,0.720,0.530,-0.000,2.925,-"
"'[17:50:07.192]',0.365,0.730,0.520,-0.000,2.956,-"
"'[17:50:07.200]',0.360,0.730,0.535,-0.000,2.978,-"
"'[17:50:07.208]',0.345,0.735,0.540,-0.000,2.993,-"
"'[17:50:07.216]',0.305,0.760,0.550,-0.000,3.001,-"
"'[17:50:07.224]',0.280,0.780,0.545,-0.000,2.999,-"
"'[17:50:07.232]',0.300,0.755,0.565,-0.000,2.993,-"
"'[17:50:07.240]',0.285,0.770,0.560,-0.000,2.990,-"
"'[17:50:07.248]',0.260,0.795,0.550,-0.000,2.985,-"
"'[17:50:07.256]',0.265,0.785,0.550,-0.000,2.977,-"
"'[17:50:07.264]',0.280,0.770,0.560,-0.000,2.964,-"
"'[17:50:07.272]',0.290,0.760,0.570,-0.000,2.947,-"
"'[17:50:07.280]',0.315,0.750,0.560,-0.000,2.927,-"
"'[17:50:07.288]',0.350,0.730,0.555,-0.000,2.901,-"
"'[17:50:07.296]',0.390,0.700,0.540,-0.000,2.872,-"
"'[17:50:07.304]',0.425,0.670,0.540,-0.000,2.838,-"
"'[17:50:07.312]',0.460,0.645,0.550,-0.000,2.795,-"
"'[17:50:07.320]',0.475,0.635,0.555,-0.000,2.745,-"
"'[17:50:07.328]',0.470,0.640,0.545,-0.000,2.693,-"
"'[17:50:07.336]',0.480,0.635,0.535,-0.000,2.637,-"
"'[17:50:07.344]',0.465,0.665,0.520,-0.000,2.572,-"
"'[17:50:07.352]',0.445,0.685,0.500,-0.000,2.500,-"
"'[17:50:07.360]',0.425,0.695,0.505,-0.000,2.421,-"
"'[17:50:07.368]',0.395,0.705,0.520,-0.000,2.342,-"
"'[17:50:07.376]',0.340,0.740,0.520,-0.000,2.262,-"
"'[17:50:07.384]',0.305,0.760,0.540,-0.000,2.187,-"
"'[17:50:07.392]',0.260,0.790,0.555,-0.000,2.120,-"
"'[17:50:07.400]',0.230,0.800,0.565,-0.000,2.062,-"
"'[17:50:07.408]',0.175,0.820,0.595,-0.000,2.013,-"
"'[17:50:07.416]',0.130,0.850,0.680,-0.000,1.971,-"
"'[17:50:07.424]',0.545,0.585,0.740,-0.000,1.938,-"
"'[17:50:07.432]',1.501,-0.015,0.775,-0.000,1.912,-"
"'[17:50:07.440]',1.501,-0.500,0.570,-0.000,1.888,-"
"'[17:50:07.448]',1.501,-0.500,0.260,-0.000,1.863,-"
"'[17:50:07.456]',1.501,-0.500,0.090,-0.000,1.839,-"
"'[17:50:07.464]',1.501,-0.166,0.250,-0.000,1.817,-"
"'[17:50:07.472]',0.580,0.570,0.390,-0.000,1.795,-"
"'[17:50:07.480]',0.260,0.780,0.465,-0.000,1.769,-"
"'[17:50:07.488]',0.180,0.840,0.500,-0.000,1.744,-"
"'[17:50:07.496]',0.160,0.865,0.515,-0.000,1.719,-"
"'[17:50:07.504]',0.205,0.845,0.500,-0.000,1.697,-"
"'[17:50:07.512]',0.225,0.845,0.490,-0.000,1.676,-"
"'[17:50:07.520]',0.230,0.840,0.490,-0.000,1.656,-"
"'[17:50:07.528]',0.165,0.880,0.500,-0.000,1.638,-"
"'[17:50:07.536]',0.100,0.915,0.515,-0.000,1.623,-"
"'[17:50:07.544]',-0.015,0.965,0.560,-0.000,1.605,-"
"'[17:50:07.552]',-0.095,0.996,0.585,-0.000,1.585,-"
"'[17:50:07.560]',-0.126,1.015,0.610,-0.000,1.559,-"
"'[17:50:07.568]',-0.100,1.010,0.605,-0.000,1.532,-"
"'[17:50:07.576]',-0.075,1.000,0.585,-0.000,1.504,-"
"'[17:50:07.584]',-0.035,0.970,0.575,-0.000,1.479,-"
"'[17:50:07.592]',-0.030,0.965,0.580,-0.000,1.455,-"
"'[17:50:07.600]',-0.035,0.965,0.585,-0.000,1.430,-"
"'[17:50:07.608]',-0.061,0.976,0.600,-0.000,1.409,-"
"'[17:50:07.616]',-0.065,0.980,0.600,-0.000,1.386,-"
"'[17:50:07.624]',-0.055,0.976,0.610,-0.000,1.366,-"
"'[17:50:07.632]',-0.041,0.965,0.600,-0.000,1.347,-"
"'[17:50:07.640]',-0.030,0.960,0.585,-0.000,1.325,-"
"'[17:50:07.648]',-0.015,0.965,0.580,-0.000,1.302,-"
"'[17:50:07.656]',-0.005,0.956,0.585,-0.000,1.281,-"
"'[17:50:07.664]',-0.000,0.950,0.595,-0.000,1.261,-"
"'[17:50:07.672]',-0.000,0.945,0.585,-0.000,1.243,-"
"'[17:50:07.680]',0.030,0.930,0.580,-0.000,1.228,-"
"'[17:50:07.688]',0.070,0.900,0.570,-0.000,1.213,-"
"'[17:50:07.696]',0.090,0.891,0.575,-0.000,1.198,-"
"'[17:50:07.704]',0.120,0.870,0.565,-0.000,1.188,-"
"'[17:50:07.712]',0.120,0.875,0.565,-0.000,1.176,-"
"'[17:50:07.720]',0.105,0.885,0.560,-0.000,1.163,-"
"'[17:50:07.728]',0.085,0.895,0.555,-0.000,1.155,-"
"'[17:50:07.736]',0.085,0.895,0.545,-0.000,1.149,-"
"'[17:50:07.744]',0.105,0.885,0.555,-0.000,1.138,-"
"'[17:50:07.752]',0.160,0.850,0.550,-0.000,1.126,-"
"'[17:50:07.760]',0.230,0.815,0.550,-0.000,1.115,-"
"'[17:50:07.768]',0.315,0.760,0.530,-0.000,1.105,-"
"'[17:50:07.776]',0.390,0.720,0.525,-0.000,1.093,-"
"'[17:50:07.784]',0.440,0.705,0.510,-0.000,1.082,-"
"'[17:50:07.792]',0.455,0.695,0.510,-0.000,1.073,-"
"'[17:50:07.800]',0.510,0.660,0.495,-0.000,1.065,-"
"'[17:50:07.808]',0.500,0.665,0.505,-0.000,1.058,-"
"'[17:50:07.816]',0.535,0.650,0.485,-0.000,1.053,-"
"'[17:50:07.824]',0.565,0.635,0.465,-0.000,1.054,-"
"'[17:50:07.832]',0.650,0.595,0.430,-0.000,1.056,-"
"'[17:50:07.840]',0.675,0.585,0.435,-0.000,1.053,-"
"'[17:50:07.848]',0.585,0.625,0.450,-0.000,1.050,-"
"'[17:50:07.856]',0.365,0.740,0.510,-0.000,1.045,-"
"'[17:50:07.864]',0.115,0.870,0.595,-0.000,1.037,-"
"'[17:50:07.872]',-0.061,0.950,0.660,-0.000,1.030,-"
"'[17:50:07.880]',-0.146,0.985,0.695,-0.000,1.023,-"
"'[17:50:07.888]',-0.081,0.950,0.675,-0.000,1.017,-"
"'[17:50:07.896]',0.050,0.891,0.625,-0.000,1.012,-"
"'[17:50:07.904]',0.180,0.820,0.590,-0.000,1.010,-"
"'[17:50:07.912]',0.265,0.780,0.570,-0.000,1.009,-"
"'[17:50:07.920]',0.345,0.740,0.555,-0.000,1.011,-"
"'[17:50:07.928]',0.420,0.700,0.545,-0.000,1.022,-"
"'[17:50:07.936]',0.440,0.685,0.555,-0.000,1.045,-"
"'[17:50:07.944]',0.400,0.705,0.565,-0.000,1.083,-"
"'[17:50:07.952]',0.450,0.675,0.555,-0.000,1.144,-"
"'[17:50:07.960]',0.490,0.655,0.535,-0.000,1.230,-"
"'[17:50:07.968]',0.580,0.605,0.505,-0.000,1.338,-"
"'[17:50:07.976]',0.605,0.595,0.490,-0.000,1.468,-"
"'[17:50:07.984]',0.550,0.615,0.505,-0.000,1.614,-"
"'[17:50:07.992]',0.450,0.675,0.535,-0.000,1.765,-"
"'[17:50:08.000]',0.350,0.730,0.555,-0.000,1.916,-"
"'[17:50:08.008]',0.275,0.770,0.565,-0.000,2.065,-"
"'[17:50:08.016]',0.225,0.795,0.585,-0.000,2.209,-"
"'[17:50:08.024]',0.185,0.820,0.585,-0.000,2.326,-"
"'[17:50:08.032]',0.170,0.825,0.600,-0.000,2.425,-"
"'[17:50:08.040]',0.120,0.855,0.605,-0.000,2.525,-"
"'[17:50:08.048]',0.095,0.870,0.610,-0.000,2.619,-"
"'[17:50:08.056]',0.090,0.855,0.610,-0.000,2.702,-"
"'[17:50:08.064]',0.145,0.835,0.600,-0.000,2.776,-"
"'[17:50:08.072]',0.195,0.810,0.580,-0.000,2.840,-"
"'[17:50:08.080]',0.260,0.775,0.575,-0.000,2.891,-"
"'[17:50:08.088]',0.305,0.755,0.550,-0.000,2.926,-"
"'[17:50:08.096]',0.340,0.735,0.545,-0.000,2.950,-"
"'[17:50:08.104]',0.375,0.715,0.540,-0.000,2.966,-"
"'[17:50:08.112]',0.385,0.705,0.545,-0.000,2.974,-"
"'[17:50:08.120]',0.380,0.720,0.530,-0.000,2.978,-"
"'[17:50:08.128]',0.375,0.725,0.520,-0.000,2.974,-"
"'[17:50:08.136]',0.390,0.725,0.515,-0.000,2.964,-"
"'[17:50:08.144]',0.395,0.715,0.525,-0.000,2.954,-"
"'[17:50:08.152]',0.390,0.710,0.530,-0.000,2.945,-"
"'[17:50:08.160]',0.355,0.725,0.540,-0.000,2.937,-"
"'[17:50:08.168]',0.320,0.755,0.540,-0.000,2.929,-"
"'[17:50:08.176]',0.275,0.785,0.565,-0.000,2.916,-"
"'[17:50:08.184]',0.250,0.795,0.575,-0.000,2.896,-"
"'[17:50:08.192]',0.240,0.790,0.585,-0.000,2.868,-"
"'[17:50:08.200]',0.260,0.770,0.580,-0.000,2.830,-"
"'[17:50:08.208]',0.285,0.745,0.585,-0.000,2.784,-"
"'[17:50:08.216]',0.315,0.720,0.585,-0.000,2.731,-"
"'[17:50:08.224]',0.325,0.710,0.590,-0.000,2.676,-"
"'[17:50:08.232]',0.355,0.690,0.595,-0.000,2.619,-"
"'[17:50:08.240]',0.360,0.705,0.565,-0.000,2.553,-"
"'[17:50:08.248]',0.305,0.750,0.555,-0.000,2.482,-"
"'[17:50:08.256]',0.265,0.775,0.565,-0.000,2.408,-"
"'[17:50:08.264]',0.250,0.790,0.565,-0.000,2.334,-"
"'[17:50:08.272]',0.260,0.795,0.555,-0.000,2.265,-"
"'[17:50:08.280]',0.300,0.760,0.540,-0.000,2.198,-"
"'[17:50:08.288]',0.335,0.745,0.535,-0.000,2.136,-"
"'[17:50:08.296]',0.355,0.740,0.525,-0.000,2.080,-"
"'[17:50:08.304]',0.370,0.735,0.525,-0.000,2.028,-"
"'[17:50:08.312]',0.315,0.770,0.545,-0.000,1.979,-"
"'[17:50:08.320]',0.270,0.785,0.615,-0.000,1.933,-"
"'[17:50:08.328]',0.605,0.565,0.695,-0.000,1.894,-"
"'[17:50:08.336]',1.446,0.040,0.770,-0.000,1.863,-"
"'[17:50:08.344]',1.501,-0.500,0.625,-0.000,1.834,-"
"'[17:50:08.352]',1.501,-0.500,0.355,-0.000,1.806,-"
"'[17:50:08.360]',1.501,-0.500,0.120,-0.000,1.779,-"
"'[17:50:08.368]',1.501,-0.321,0.230,-0.000,1.756,-"
"'[17:50:08.376]',0.805,0.435,0.355,-0.000,1.733,-"
"'[17:50:08.384]',0.370,0.715,0.435,-0.000,1.711,-"
"'[17:50:08.392]',0.160,0.860,0.485,-0.000,1.689,-"
"'[17:50:08.400]',0.055,0.925,0.515,-0.000,1.669,-"
"'[17:50:08.408]',-0.010,0.960,0.540,-0.000,1.648,-"
"'[17:50:08.416]',-0.025,0.976,0.555,-0.000,1.628,-"
