'Time','II','III','V','RESP','PLETH','ABP'
'[20:44:09.592]',0.455,0.670,0.350,0.248,2.524,66.143
'[20:44:09.600]',0.440,0.670,0.330,0.248,2.605,65.786
'[20:44:09.608]',0.445,0.660,0.365,0.248,2.676,65.251
'[20:44:09.616]',0.450,0.625,0.400,0.248,2.739,64.360
'[20:44:09.624]',0.445,0.570,0.435,0.248,2.792,63.290
'[20:44:09.632]',0.455,0.525,0.470,0.248,2.836,62.185
'[20:44:09.640]',0.470,0.490,0.500,0.248,2.863,61.258
'[20:44:09.648]',0.485,0.470,0.520,0.248,2.880,60.723
'[20:44:09.656]',0.500,0.465,0.535,0.248,2.894,60.794
'[20:44:09.664]',0.510,0.465,0.540,0.248,2.902,61.436
'[20:44:09.672]',0.520,0.465,0.550,0.248,2.900,62.042
'[20:44:09.680]',0.520,0.465,0.550,0.248,2.889,62.434
'[20:44:09.688]',0.525,0.470,0.555,0.247,2.867,62.220
'[20:44:09.696]',0.530,0.475,0.555,0.246,2.834,61.543
'[20:44:09.704]',0.535,0.475,0.555,0.246,2.789,60.616
'[20:44:09.712]',0.545,0.480,0.560,0.245,2.733,59.582
'[20:44:09.720]',0.550,0.485,0.560,0.244,2.668,58.869
'[20:44:09.728]',0.550,0.485,0.565,0.244,2.594,58.369
'[20:44:09.736]',0.550,0.480,0.570,0.243,2.523,57.942
'[20:44:09.744]',0.555,0.480,0.575,0.243,2.452,57.549
'[20:44:09.752]',0.555,0.480,0.580,0.243,2.371,57.050
'[20:44:09.760]',0.565,0.480,0.585,0.242,2.287,56.480
'[20:44:09.768]',0.570,0.485,0.595,0.242,2.201,55.909
'[20:44:09.776]',0.585,0.495,0.610,0.242,2.117,55.553
'[20:44:09.784]',0.600,0.500,0.620,0.242,2.036,55.624
'[20:44:09.792]',0.610,0.500,0.630,0.242,1.958,56.230
'[20:44:09.800]',0.620,0.500,0.640,0.242,1.883,57.478
'[20:44:09.808]',0.630,0.505,0.645,0.241,1.810,59.475
'[20:44:09.816]',0.630,0.510,0.640,0.240,1.741,62.292
'[20:44:09.824]',0.630,0.520,0.640,0.240,1.677,65.857
'[20:44:09.832]',0.620,0.525,0.635,0.239,1.620,69.958
'[20:44:09.840]',0.620,0.535,0.625,0.238,1.574,74.201
'[20:44:09.848]',0.615,0.540,0.615,0.238,1.537,78.480
'[20:44:09.856]',0.610,0.550,0.600,0.237,1.499,82.937
'[20:44:09.864]',0.600,0.550,0.590,0.237,1.462,87.643
'[20:44:09.872]',0.590,0.550,0.575,0.237,1.430,92.172
'[20:44:09.880]',0.585,0.545,0.565,0.236,1.400,96.236
'[20:44:09.888]',0.575,0.540,0.555,0.236,1.371,99.588
'[20:44:09.896]',0.570,0.540,0.540,0.236,1.344,102.191
'[20:44:09.904]',0.565,0.540,0.530,0.236,1.318,103.831
'[20:44:09.912]',0.560,0.540,0.525,0.236,1.292,104.723
'[20:44:09.920]',0.560,0.540,0.520,0.236,1.269,105.079
'[20:44:09.928]',0.560,0.540,0.520,0.236,1.247,105.115
'[20:44:09.936]',0.565,0.545,0.520,0.236,1.234,105.151
'[20:44:09.944]',0.565,0.545,0.525,0.236,1.224,105.614
'[20:44:09.952]',0.565,0.545,0.530,0.236,1.211,106.434
'[20:44:09.960]',0.565,0.550,0.535,0.236,1.197,107.397
'[20:44:09.968]',0.570,0.555,0.545,0.236,1.183,108.431
'[20:44:09.976]',0.580,0.560,0.555,0.236,1.167,109.180
'[20:44:09.984]',0.610,0.585,0.555,0.236,1.152,109.322
'[20:44:09.992]',0.650,0.620,0.550,0.237,1.138,108.467
'[20:44:10.000]',0.680,0.650,0.555,0.236,1.124,106.684
'[20:44:10.008]',0.690,0.665,0.555,0.236,1.110,103.974
'[20:44:10.016]',0.695,0.670,0.560,0.235,1.096,100.800
'[20:44:10.024]',0.700,0.655,0.560,0.234,1.080,98.019
'[20:44:10.032]',0.690,0.645,0.560,0.234,1.069,96.843
'[20:44:10.040]',0.680,0.635,0.550,0.233,1.063,97.057
'[20:44:10.048]',0.665,0.630,0.540,0.233,1.054,96.557
'[20:44:10.056]',0.640,0.615,0.525,0.233,1.047,93.634
'[20:44:10.064]',0.630,0.605,0.515,0.232,1.047,88.606
'[20:44:10.072]',0.615,0.595,0.510,0.232,1.058,83.578
'[20:44:10.080]',0.610,0.595,0.510,0.232,1.082,79.799
'[20:44:10.088]',0.610,0.595,0.510,0.232,1.123,77.481
'[20:44:10.096]',0.605,0.590,0.510,0.232,1.185,75.627
'[20:44:10.104]',0.605,0.585,0.515,0.232,1.266,72.989
'[20:44:10.112]',0.600,0.580,0.520,0.232,1.365,69.423
'[20:44:10.120]',0.600,0.575,0.520,0.232,1.478,66.285
'[20:44:10.128]',0.595,0.575,0.515,0.233,1.601,64.431
'[20:44:10.136]',0.595,0.575,0.515,0.234,1.713,63.682
'[20:44:10.144]',0.590,0.575,0.535,0.235,1.819,63.540
'[20:44:10.152]',0.620,0.585,0.615,0.236,1.937,64.288
'[20:44:10.160]',0.700,0.630,0.790,0.237,2.059,66.000
'[20:44:10.168]',0.820,0.715,0.990,0.237,2.179,68.104
'[20:44:10.176]',0.860,0.775,1.000,0.238,2.292,69.566
'[20:44:10.184]',0.750,0.785,0.715,0.239,2.398,69.173
'[20:44:10.192]',0.590,0.745,0.395,0.239,2.496,66.856
'[20:44:10.200]',0.515,0.725,0.285,0.240,2.586,63.754
'[20:44:10.208]',0.510,0.725,0.300,0.240,2.668,61.258
'[20:44:10.216]',0.525,0.710,0.345,0.241,2.740,60.224
'[20:44:10.224]',0.520,0.665,0.385,0.242,2.804,60.473
'[20:44:10.232]',0.520,0.615,0.420,0.243,2.848,61.365
'[20:44:10.240]',0.525,0.570,0.460,0.244,2.882,62.042
'[20:44:10.248]',0.545,0.545,0.485,0.245,2.913,61.935
'[20:44:10.256]',0.560,0.535,0.505,0.246,2.939,60.651
'[20:44:10.264]',0.570,0.525,0.520,0.247,2.957,58.405
'[20:44:10.272]',0.575,0.520,0.530,0.248,2.965,55.731
'[20:44:10.280]',0.575,0.520,0.530,0.248,2.961,53.199
'[20:44:10.288]',0.580,0.525,0.535,0.249,2.945,51.523
'[20:44:10.296]',0.585,0.530,0.540,0.249,2.917,51.096
'[20:44:10.304]',0.585,0.530,0.540,0.250,2.878,51.916
'[20:44:10.312]',0.585,0.530,0.545,0.250,2.829,53.449
'[20:44:10.320]',0.585,0.530,0.550,0.251,2.769,54.839
'[20:44:10.328]',0.585,0.535,0.550,0.251,2.699,55.553
'[20:44:10.336]',0.590,0.530,0.555,0.251,2.630,55.624
'[20:44:10.344]',0.595,0.530,0.565,0.251,2.559,55.909
'[20:44:10.352]',0.595,0.530,0.570,0.251,2.479,57.014
'[20:44:10.360]',0.595,0.530,0.580,0.252,2.394,58.548
'[20:44:10.368]',0.595,0.525,0.590,0.252,2.305,59.475
'[20:44:10.376]',0.610,0.525,0.595,0.252,2.217,58.619
'[20:44:10.384]',0.615,0.525,0.610,0.252,2.133,55.624
'[20:44:10.392]',0.620,0.525,0.625,0.252,2.052,51.488
'[20:44:10.400]',0.630,0.525,0.635,0.252,1.975,47.637
'[20:44:10.408]',0.640,0.525,0.635,0.252,1.902,45.426
'[20:44:10.416]',0.645,0.525,0.640,0.252,1.835,45.818
'[20:44:10.424]',0.645,0.535,0.640,0.252,1.772,48.849
'[20:44:10.432]',0.645,0.540,0.635,0.252,1.721,54.126
'[20:44:10.440]',0.650,0.545,0.630,0.252,1.677,60.580
'[20:44:10.448]',0.645,0.555,0.620,0.251,1.630,67.355
'[20:44:10.456]',0.640,0.560,0.605,0.250,1.585,73.809
'[20:44:10.464]',0.630,0.565,0.590,0.249,1.542,79.763
'[20:44:10.472]',0.615,0.570,0.570,0.248,1.501,85.183
'[20:44:10.480]',0.600,0.565,0.555,0.248,1.464,89.426
'[20:44:10.488]',0.585,0.555,0.545,0.247,1.431,91.423
'[20:44:10.496]',0.570,0.550,0.535,0.247,1.400,91.280
'[20:44:10.504]',0.565,0.545,0.525,0.246,1.370,90.567
'[20:44:10.512]',0.565,0.545,0.515,0.246,1.344,90.959
'[20:44:10.520]',0.555,0.545,0.515,0.245,1.322,93.241
'[20:44:10.528]',0.555,0.545,0.515,0.245,1.303,97.021
'[20:44:10.536]',0.555,0.545,0.515,0.245,1.291,100.800
'[20:44:10.544]',0.550,0.545,0.510,0.245,1.283,103.261
'[20:44:10.552]',0.550,0.550,0.510,0.245,1.272,103.760
'[20:44:10.560]',0.550,0.550,0.515,0.245,1.261,102.655
'[20:44:10.568]',0.555,0.550,0.520,0.245,1.249,100.907
'[20:44:10.576]',0.570,0.560,0.530,0.245,1.237,99.339
'[20:44:10.584]',0.585,0.565,0.540,0.245,1.225,98.554
'[20:44:10.592]',0.590,0.565,0.555,0.245,1.215,98.412
'[20:44:10.600]',0.600,0.575,0.560,0.245,1.203,98.412
'[20:44:10.608]',0.605,0.590,0.570,0.245,1.192,97.770
'[20:44:10.616]',0.605,0.595,0.575,0.246,1.179,95.773
'[20:44:10.624]',0.610,0.590,0.580,0.247,1.165,92.421
'[20:44:10.632]',0.610,0.580,0.575,0.247,1.155,88.249
'[20:44:10.640]',0.600,0.570,0.570,0.249,1.149,84.006
'[20:44:10.648]',0.580,0.560,0.560,0.250,1.141,80.441
'[20:44:10.656]',0.560,0.545,0.550,0.252,1.133,77.553
'[20:44:10.664]',0.535,0.530,0.540,0.253,1.128,75.164
'[20:44:10.672]',0.525,0.525,0.530,0.254,1.131,73.060
'[20:44:10.680]',0.520,0.520,0.530,0.255,1.147,70.956
'[20:44:10.688]',0.520,0.520,0.530,0.256,1.178,68.852
'[20:44:10.696]',0.510,0.515,0.530,0.257,1.227,66.606
'[20:44:10.704]',0.510,0.510,0.530,0.258,1.295,64.609
'[20:44:10.712]',0.510,0.510,0.530,0.258,1.381,63.361
'[20:44:10.720]',0.505,0.510,0.530,0.259,1.484,63.005
'[20:44:10.728]',0.500,0.505,0.525,0.259,1.601,63.040
'[20:44:10.736]',0.500,0.505,0.525,0.260,1.710,62.720
'[20:44:10.744]',0.495,0.500,0.525,0.261,1.814,61.899
'[20:44:10.752]',0.500,0.500,0.550,0.262,1.934,60.224
'[20:44:10.760]',0.535,0.520,0.645,0.264,2.058,58.369
'[20:44:10.768]',0.625,0.580,0.830,0.265,2.180,56.658
'[20:44:10.776]',0.740,0.665,1.000,0.266,2.296,55.481
'[20:44:10.784]',0.775,0.710,0.995,0.266,2.405,54.626
'[20:44:10.792]',0.635,0.715,0.670,0.267,2.505,53.912
'[20:44:10.800]',0.480,0.665,0.370,0.268,2.597,53.449
'[20:44:10.808]',0.420,0.650,0.290,0.268,2.678,53.092
'[20:44:10.816]',0.425,0.650,0.320,0.269,2.751,52.985
'[20:44:10.824]',0.435,0.630,0.365,0.269,2.814,52.736
'[20:44:10.832]',0.435,0.590,0.405,0.269,2.861,52.308
'[20:44:10.840]',0.430,0.540,0.440,0.270,2.896,51.523
'[20:44:10.848]',0.445,0.500,0.475,0.270,2.932,50.668
'[20:44:10.856]',0.465,0.480,0.505,0.270,2.963,49.919
'[20:44:10.864]',0.480,0.465,0.520,0.270,2.986,49.527
'[20:44:10.872]',0.490,0.460,0.530,0.270,3.000,49.491
'[20:44:10.880]',0.500,0.460,0.535,0.270,3.003,49.812
'[20:44:10.888]',0.505,0.460,0.540,0.270,2.993,50.311
'[20:44:10.896]',0.500,0.460,0.545,0.270,2.973,50.561
'[20:44:10.904]',0.500,0.460,0.550,0.270,2.941,50.311
'[20:44:10.912]',0.500,0.460,0.555,0.270,2.899,49.384
'[20:44:10.920]',0.500,0.465,0.560,0.270,2.848,48.100
'[20:44:10.928]',0.505,0.465,0.555,0.270,2.786,46.781
'[20:44:10.936]',0.505,0.470,0.560,0.269,2.723,45.676
'[20:44:10.944]',0.505,0.475,0.570,0.268,2.658,44.998
'[20:44:10.952]',0.510,0.475,0.575,0.267,2.584,44.535
'[20:44:10.960]',0.510,0.475,0.580,0.266,2.502,44.143
'[20:44:10.968]',0.515,0.475,0.585,0.265,2.418,43.572
'[20:44:10.976]',0.525,0.475,0.595,0.263,2.331,42.752
'[20:44:10.984]',0.530,0.475,0.605,0.262,2.245,41.896
'[20:44:10.992]',0.545,0.475,0.620,0.260,2.161,41.433
'[20:44:11.000]',0.555,0.475,0.635,0.259,2.079,41.718
'[20:44:11.008]',0.565,0.475,0.645,0.258,2.001,42.966
'[20:44:11.016]',0.570,0.475,0.650,0.257,1.927,45.391
'[20:44:11.024]',0.575,0.480,0.645,0.256,1.856,48.778
'[20:44:11.032]',0.575,0.480,0.645,0.255,1.798,53.092
'[20:44:11.040]',0.580,0.485,0.640,0.253,1.749,57.942
'[20:44:11.048]',0.580,0.495,0.635,0.252,1.698,62.862
'[20:44:11.056]',0.575,0.505,0.625,0.250,1.650,67.783
'[20:44:11.064]',0.565,0.510,0.615,0.249,1.606,72.418
'[20:44:11.072]',0.550,0.510,0.595,0.248,1.565,76.625
'[20:44:11.080]',0.535,0.505,0.580,0.247,1.528,80.048
'[20:44:11.088]',0.525,0.505,0.565,0.247,1.492,82.830
'[20:44:11.096]',0.515,0.505,0.555,0.247,1.457,85.219
'[20:44:11.104]',0.505,0.500,0.550,0.247,1.425,87.394
'[20:44:11.112]',0.495,0.500,0.540,0.248,1.394,89.426
'[20:44:11.120]',0.490,0.500,0.535,0.249,1.365,91.280
'[20:44:11.128]',0.485,0.500,0.530,0.250,1.336,92.956
'[20:44:11.136]',0.480,0.505,0.525,0.251,1.317,94.133
'[20:44:11.144]',0.480,0.505,0.525,0.252,1.302,94.810
'[20:44:11.152]',0.480,0.505,0.525,0.253,1.285,94.917
'[20:44:11.160]',0.485,0.510,0.525,0.254,1.267,94.775
'[20:44:11.168]',0.490,0.510,0.530,0.255,1.248,94.382
'[20:44:11.176]',0.500,0.520,0.535,0.256,1.228,94.133
'[20:44:11.184]',0.505,0.525,0.545,0.256,1.206,94.168
'[20:44:11.192]',0.510,0.525,0.555,0.257,1.185,94.204
'[20:44:11.200]',0.525,0.520,0.565,0.257,1.164,94.061
'[20:44:11.208]',0.535,0.530,0.575,0.258,1.146,93.455
'[20:44:11.216]',0.545,0.545,0.580,0.258,1.128,92.600
'[20:44:11.224]',0.555,0.550,0.585,0.258,1.112,92.207
'[20:44:11.232]',0.565,0.545,0.590,0.258,1.103,92.421
'[20:44:11.240]',0.565,0.535,0.590,0.258,1.097,92.528
'[20:44:11.248]',0.555,0.525,0.590,0.258,1.086,91.423
'[20:44:11.256]',0.550,0.520,0.580,0.258,1.072,88.784
'[20:44:11.264]',0.530,0.515,0.570,0.257,1.061,85.040
'[20:44:11.272]',0.515,0.505,0.560,0.256,1.052,81.118
'[20:44:11.280]',0.500,0.495,0.555,0.255,1.049,77.624
'[20:44:11.288]',0.485,0.495,0.550,0.255,1.057,74.700
'[20:44:11.296]',0.480,0.495,0.550,0.254,1.079,71.669
'[20:44:11.304]',0.480,0.490,0.550,0.254,1.120,67.925
'[20:44:11.312]',0.475,0.490,0.550,0.253,1.183,63.290
'[20:44:11.320]',0.470,0.490,0.545,0.253,1.267,58.476
'[20:44:11.328]',0.470,0.485,0.545,0.252,1.370,54.554
'[20:44:11.336]',0.470,0.485,0.550,0.252,1.473,52.308
'[20:44:11.344]',0.470,0.485,0.545,0.252,1.580,51.987
'[20:44:11.352]',0.465,0.480,0.540,0.251,1.705,52.950
'[20:44:11.360]',0.470,0.480,0.565,0.251,1.838,54.233
'[20:44:11.368]',0.505,0.500,0.660,0.251,1.972,55.196
'[20:44:11.376]',0.595,0.560,0.845,0.251,2.103,55.339
'[20:44:11.384]',0.715,0.645,1.000,0.250,2.227,54.982
'[20:44:11.392]',0.750,0.690,1.000,0.250,2.343,54.412
'[20:44:11.400]',0.620,0.695,0.725,0.250,2.452,53.663
'[20:44:11.408]',0.460,0.655,0.420,0.250,2.552,52.593
'[20:44:11.416]',0.390,0.640,0.320,0.250,2.644,51.737
'[20:44:11.424]',0.395,0.640,0.340,0.250,2.726,51.630
'[20:44:11.432]',0.405,0.625,0.380,0.250,2.789,52.130
'[20:44:11.440]',0.410,0.580,0.420,0.250,2.837,52.736
'[20:44:11.448]',0.400,0.530,0.460,0.250,2.884,53.235
'[20:44:11.456]',0.415,0.490,0.495,0.251,2.922,53.877
'[20:44:11.464]',0.440,0.465,0.525,0.252,2.948,54.661
'[20:44:11.472]',0.460,0.455,0.540,0.253,2.963,55.481
'[20:44:11.480]',0.470,0.445,0.550,0.254,2.967,55.695
'[20:44:11.488]',0.475,0.445,0.560,0.254,2.960,54.911
'[20:44:11.496]',0.480,0.445,0.560,0.255,2.941,53.306
'[20:44:11.504]',0.485,0.450,0.560,0.255,2.912,51.238
'[20:44:11.512]',0.490,0.455,0.555,0.255,2.873,49.420
'[20:44:11.520]',0.495,0.455,0.555,0.256,2.823,48.314
'[20:44:11.528]',0.495,0.455,0.555,0.256,2.762,47.922
'[20:44:11.536]',0.505,0.460,0.555,0.256,2.701,48.065
'[20:44:11.544]',0.510,0.460,0.560,0.256,2.635,48.314
'[20:44:11.552]',0.510,0.460,0.570,0.257,2.560,48.493
'[20:44:11.560]',0.510,0.460,0.575,0.257,2.478,48.564
'[20:44:11.568]',0.515,0.460,0.575,0.257,2.392,48.564
'[20:44:11.576]',0.525,0.460,0.585,0.257,2.304,48.421
'[20:44:11.584]',0.535,0.455,0.600,0.257,2.215,48.314
'[20:44:11.592]',0.545,0.460,0.610,0.257,2.127,48.600
'[20:44:11.600]',0.560,0.460,0.620,0.257,2.042,50.418
'[20:44:11.608]',0.570,0.465,0.630,0.257,1.961,55.232
'[20:44:11.616]',0.580,0.475,0.640,0.257,1.885,61.044
'[20:44:11.624]',0.585,0.480,0.645,0.257,1.813,62.613
'[20:44:11.632]',0.590,0.485,0.645,0.257,1.755,58.762
'[20:44:11.640]',0.595,0.490,0.640,0.257,1.704,54.982
'[20:44:11.648]',0.590,0.495,0.640,0.257,1.650,55.624
'[20:44:11.656]',0.585,0.500,0.635,0.257,1.597,59.582
'[20:44:11.664]',0.580,0.505,0.625,0.256,1.547,64.217
'[20:44:11.672]',0.570,0.510,0.610,0.255,1.502,67.319
'[20:44:11.680]',0.555,0.520,0.595,0.254,1.462,68.032
'[20:44:11.688]',0.550,0.520,0.580,0.253,1.426,68.032
'[20:44:11.696]',0.535,0.525,0.570,0.253,1.393,70.386
'[20:44:11.704]',0.530,0.520,0.555,0.252,1.362,76.625
'[20:44:11.712]',0.525,0.515,0.545,0.251,1.332,85.718
'[20:44:11.720]',0.520,0.510,0.535,0.251,1.305,94.311
'[20:44:11.728]',0.510,0.515,0.535,0.250,1.284,99.303
'[20:44:11.736]',0.510,0.515,0.535,0.249,1.267,99.802
'[20:44:11.744]',0.510,0.520,0.535,0.248,1.247,97.449
'[20:44:11.752]',0.520,0.520,0.535,0.247,1.229,95.202
'[20:44:11.760]',0.525,0.525,0.535,0.246,1.212,95.238
'[20:44:11.768]',0.525,0.525,0.540,0.245,1.198,97.092
'[20:44:11.776]',0.525,0.530,0.550,0.244,1.186,98.126
'[20:44:11.784]',0.530,0.535,0.560,0.244,1.172,96.308
'[20:44:11.792]',0.545,0.545,0.570,0.243,1.157,92.172
'[20:44:11.800]',0.555,0.550,0.580,0.243,1.143,88.178
'[20:44:11.808]',0.565,0.555,0.595,0.242,1.129,86.360
'[20:44:11.816]',0.580,0.565,0.600,0.242,1.116,87.536
'[20:44:11.824]',0.605,0.580,0.590,0.242,1.104,91.209
'[20:44:11.832]',0.470,0.265,0.675,0.242,1.096,94.917
'[20:44:11.840]',0.625,0.585,0.590,0.242,1.089,96.165
'[20:44:11.848]',0.600,0.570,0.605,0.242,1.078,94.668
'[20:44:11.856]',0.585,0.565,0.600,0.242,1.065,91.744
'[20:44:11.864]',0.565,0.555,0.590,0.242,1.052,87.429
'[20:44:11.872]',0.545,0.545,0.575,0.242,1.040,81.189
'[20:44:11.880]',0.525,0.530,0.565,0.242,1.033,74.343
'[20:44:11.888]',0.515,0.520,0.555,0.242,1.035,68.817
'[20:44:11.896]',0.510,0.515,0.550,0.242,1.048,64.681
'[20:44:11.904]',0.510,0.515,0.545,0.242,1.075,61.579
'[20:44:11.912]',0.510,0.520,0.540,0.242,1.119,59.439
'[20:44:11.920]',0.515,0.520,0.540,0.242,1.183,58.369
'[20:44:11.928]',0.510,0.515,0.535,0.242,1.253,58.405
'[20:44:11.936]',0.505,0.515,0.535,0.242,1.334,59.154
'[20:44:11.944]',0.505,0.515,0.535,0.242,1.438,59.796
'[20:44:11.952]',0.505,0.515,0.535,0.242,1.557,59.297
'[20:44:11.960]',0.505,0.510,0.540,0.242,1.685,57.692
'[20:44:11.968]',0.505,0.515,0.575,0.242,1.818,55.553
'[20:44:11.976]',0.550,0.545,0.685,0.242,1.950,53.520
'[20:44:11.984]',0.655,0.615,0.890,0.242,2.078,51.773
'[20:44:11.992]',0.780,0.700,1.000,0.242,2.200,50.311
'[20:44:12.000]',0.805,0.745,0.995,0.242,2.315,49.170
'[20:44:12.008]',0.655,0.750,0.665,0.243,2.419,48.778
'[20:44:12.016]',0.515,0.720,0.395,0.243,2.514,49.241
'[20:44:12.024]',0.465,0.705,0.325,0.244,2.599,50.561
'[20:44:12.032]',0.470,0.705,0.355,0.245,2.663,52.522
'[20:44:12.040]',0.475,0.675,0.390,0.246,2.713,54.839
'[20:44:12.048]',0.470,0.630,0.425,0.247,2.762,57.014
'[20:44:12.056]',0.470,0.580,0.460,0.247,2.807,58.191
'[20:44:12.064]',0.490,0.540,0.500,0.248,2.843,58.476
'[20:44:12.072]',0.515,0.515,0.525,0.249,2.869,58.191
'[20:44:12.080]',0.535,0.505,0.550,0.249,2.886,57.585
'[20:44:12.088]',0.550,0.505,0.570,0.250,2.892,56.801
'[20:44:12.096]',0.555,0.505,0.575,0.252,2.890,55.767
'[20:44:12.104]',0.560,0.510,0.580,0.253,2.876,54.626
'[20:44:12.112]',0.565,0.515,0.580,0.254,2.852,53.235
'[20:44:12.120]',0.565,0.515,0.580,0.255,2.819,51.666
'[20:44:12.128]',0.570,0.520,0.580,0.256,2.780,49.741
'[20:44:12.136]',0.570,0.520,0.585,0.257,2.736,47.673
'[20:44:12.144]',0.580,0.525,0.590,0.257,2.682,45.604
'[20:44:12.152]',0.585,0.525,0.590,0.258,2.623,43.715
'[20:44:12.160]',0.590,0.525,0.595,0.258,2.557,42.288
'[20:44:12.168]',0.595,0.525,0.600,0.259,2.488,41.361
'[20:44:12.176]',0.595,0.525,0.605,0.259,2.413,40.969
'[20:44:12.184]',0.605,0.525,0.610,0.259,2.331,40.898
'[20:44:12.192]',0.610,0.525,0.615,0.259,2.247,40.791
'[20:44:12.200]',0.620,0.525,0.625,0.260,2.160,40.684
'[20:44:12.208]',0.630,0.525,0.635,0.260,2.074,40.577
'[20:44:12.216]',0.640,0.525,0.640,0.260,1.990,40.933
'[20:44:12.224]',0.645,0.530,0.650,0.260,1.909,41.861
'[20:44:12.232]',0.655,0.535,0.655,0.260,1.842,43.822
'[20:44:12.240]',0.660,0.545,0.655,0.260,1.782,46.924
'[20:44:12.248]',0.660,0.550,0.650,0.260,1.718,51.203
'[20:44:12.256]',0.660,0.560,0.645,0.260,1.653,56.230
'[20:44:12.264]',0.655,0.565,0.640,0.260,1.588,61.543
'[20:44:12.272]',0.645,0.575,0.635,0.260,1.525,66.606
'[20:44:12.280]',0.630,0.590,0.625,0.260,1.462,71.313
'[20:44:12.288]',0.610,0.595,0.605,0.260,1.404,75.449
'[20:44:12.296]',0.595,0.590,0.590,0.260,1.352,79.335
'[20:44:12.304]',0.585,0.590,0.575,0.260,1.306,82.830
'[20:44:12.312]',0.575,0.585,0.565,0.260,1.268,86.110
'[20:44:12.320]',0.565,0.575,0.555,0.260,1.237,89.177
'[20:44:12.328]',0.560,0.565,0.545,0.260,1.215,92.136
'[20:44:12.336]',0.560,0.560,0.540,0.261,1.200,94.917
'[20:44:12.344]',0.560,0.560,0.540,0.261,1.184,97.342
'[20:44:12.352]',0.560,0.560,0.540,0.262,1.165,99.303
'[20:44:12.360]',0.560,0.560,0.540,0.263,1.147,100.658
'[20:44:12.368]',0.565,0.560,0.540,0.264,1.129,101.514
'[20:44:12.376]',0.565,0.565,0.550,0.265,1.112,101.906
'[20:44:12.384]',0.565,0.565,0.555,0.265,1.099,101.692
'[20:44:12.392]',0.575,0.565,0.560,0.266,1.085,101.050
'[20:44:12.400]',0.590,0.570,0.570,0.265,1.074,100.194
'[20:44:12.408]',0.605,0.575,0.580,0.265,1.065,99.160
'[20:44:12.416]',0.615,0.585,0.590,0.265,1.058,98.019
'[20:44:12.424]',0.620,0.595,0.595,0.264,1.051,96.557
'[20:44:12.432]',0.625,0.610,0.595,0.264,1.048,94.989
'[20:44:12.440]',0.635,0.615,0.595,0.263,1.048,93.348
'[20:44:12.448]',0.635,0.605,0.595,0.263,1.043,91.637
'[20:44:12.456]',0.635,0.595,0.585,0.262,1.035,89.034
'[20:44:12.464]',0.620,0.590,0.580,0.261,1.027,85.290
'[20:44:12.472]',0.605,0.580,0.570,0.260,1.022,80.548
'[20:44:12.480]',0.585,0.565,0.560,0.259,1.014,75.556
'[20:44:12.488]',0.570,0.550,0.550,0.258,1.007,71.348
'[20:44:12.496]',0.555,0.545,0.550,0.256,1.009,68.032
'[20:44:12.504]',0.555,0.540,0.550,0.255,1.022,65.251
'[20:44:12.512]',0.555,0.540,0.545,0.253,1.052,62.220
'[20:44:12.520]',0.560,0.540,0.545,0.251,1.100,59.118
'[20:44:12.528]',0.555,0.535,0.540,0.250,1.156,56.159
'[20:44:12.536]',0.550,0.530,0.540,0.248,1.224,53.984
'[20:44:12.544]',0.550,0.530,0.540,0.247,1.314,52.985
'[20:44:12.552]',0.555,0.535,0.540,0.247,1.422,53.449
'[20:44:12.560]',0.555,0.535,0.540,0.246,1.544,55.089
'[20:44:12.568]',0.550,0.530,0.545,0.245,1.675,57.335
'[20:44:12.576]',0.560,0.540,0.600,0.245,1.810,59.475
'[20:44:12.584]',0.620,0.575,0.730,0.244,1.945,60.794
'[20:44:12.592]',0.725,0.645,0.950,0.244,2.075,60.901
'[20:44:12.600]',0.820,0.720,1.000,0.243,2.198,60.117
'[20:44:12.608]',0.780,0.750,0.920,0.243,2.314,58.655
'[20:44:12.616]',0.630,0.745,0.570,0.243,2.421,57.014
'[20:44:12.624]',0.510,0.720,0.355,0.243,2.518,55.446
'[20:44:12.632]',0.480,0.715,0.325,0.243,2.592,54.162
'[20:44:12.640]',0.485,0.720,0.355,0.243,2.652,53.520
'[20:44:12.648]',0.485,0.680,0.390,0.243,2.713,53.627
'[20:44:12.656]',0.475,0.620,0.420,0.243,2.768,54.126
'[20:44:12.664]',0.480,0.570,0.460,0.243,2.815,54.804
'[20:44:12.672]',0.500,0.535,0.490,0.243,2.853,55.232
'[20:44:12.680]',0.520,0.520,0.510,0.243,2.881,55.303
'[20:44:12.688]',0.535,0.510,0.530,0.243,2.896,54.911
'[20:44:12.696]',0.545,0.505,0.545,0.243,2.900,53.984
'[20:44:12.704]',0.545,0.505,0.555,0.243,2.893,52.593
'[20:44:12.712]',0.550,0.505,0.560,0.243,2.875,51.488
'[20:44:12.720]',0.550,0.505,0.570,0.243,2.846,50.810
'[20:44:12.728]',0.550,0.505,0.575,0.243,2.808,49.955
'[20:44:12.736]',0.555,0.505,0.580,0.243,2.766,49.241
'[20:44:12.744]',0.555,0.505,0.580,0.243,2.715,48.778
'[20:44:12.752]',0.560,0.505,0.580,0.243,2.654,48.564
'[20:44:12.760]',0.555,0.510,0.580,0.243,2.585,48.100
'[20:44:12.768]',0.555,0.510,0.580,0.243,2.509,47.530
'[20:44:12.776]',0.555,0.510,0.575,0.243,2.429,47.031
